source	target	link	AMI_number
FYN	PRX	interacts with	3
FYN	BMP8B	interacts with	3
FYN	MED14	interacts with	3
FYN	POLD1	interacts with	3
FYN	C6	interacts with	3
FYN	NFS1	interacts with	3
FYN	GUCY2D	interacts with	3
FYN	GTF3A	interacts with	3
FYN	NPVF	interacts with	3
FYN	TGOLN2	interacts with	3
FYN	RIMS1	interacts with	3
FYN	GAD1	interacts with	3
FYN	GPR45	interacts with	3
FYN	SCARF2	interacts with	3
FYN	MAP4K1	interacts with	3
FYN	GSTZ1	interacts with	3
FYN	GP6	interacts with	3
FYN	DAG1	interacts with	3
FYN	PTK2	interacts with	3
FYN	FASLG	interacts with	3
FYN	PAG1	interacts with	3
NCF1	FASLG	interacts with	3
NCF1	ABI1	interacts with	3
CSF1R	GRAP2	interacts with	3
GTF3A	ABL1	interacts with	3
RIMS1	ABL1	interacts with	3
TMEM74B	ABL1	interacts with	3
GAD1	ABL1	interacts with	3
GRAP2	AR	interacts with	3
GRAP2	GAB1	interacts with	3
GRAP2	MAP4K1	interacts with	3
OSBPL5	ABL1	interacts with	3
MIA	FASLG	interacts with	3
MAP4K5	HCK	interacts with	3
CDKL5	ABL1	interacts with	3
GPIHBP1	LPL	interacts with	3
HEXA	ABL1	interacts with	3
HEXA	CRK	interacts with	3
MED14	ABL1	interacts with	3
GSX2	ABL1	interacts with	3
SLA	GAB1	interacts with	3
SLA	PTK6	interacts with	3
DDX41	ABL1	interacts with	3
DDX41	CRK	interacts with	3
SH2D2A	GAB1	interacts with	3
SH2D2A	AR	interacts with	3
SH2D2A	PTK2	interacts with	3
SH2D2A	CRK	interacts with	3
TGOLN2	LPL	interacts with	3
TGOLN2	ABL1	interacts with	3
TGOLN2	CRK	interacts with	3
PRX	CRK	interacts with	3
PRX	ABL1	interacts with	3
TULP4	ABL1	interacts with	3
GSTZ1	ABL1	interacts with	3
PTK2	CRK	interacts with	3
PTK2	HCK	interacts with	3
PTK2	RET	interacts with	3
PTK2	LYN	interacts with	3
GAB1	PIK3CG	interacts with	3
GAB1	LYN	interacts with	3
GAB1	PTK6	interacts with	3
GAB1	BTK	interacts with	3
GAB1	CRK	interacts with	3
GAB1	HCK	interacts with	3
VPREB1	ABL1	interacts with	3
BMP8B	ABL1	interacts with	3
TSKS	ABL1	interacts with	3
MACC1	FASLG	interacts with	3
BTK	GP6	interacts with	3
BTK	AR	interacts with	3
BTK	FASLG	interacts with	3
PAG1	ABL1	interacts with	3
PTK6	AR	interacts with	3
MMP7	FASLG	interacts with	3
AR	FGR	interacts with	3
AR	LYN	interacts with	3
AR	HCK	interacts with	3
AR	CRK	interacts with	3
AR	ABL1	interacts with	3
RET	GFRA1	interacts with	3
RET	CRK	interacts with	3
NBEA	ABL1	interacts with	3
LYN	GP6	interacts with	3
LYN	ABI1	interacts with	3
LYN	FASLG	interacts with	3
GPR45	ABL1	interacts with	3
NCKAP5	ABL1	interacts with	3
SAMSN1	FASLG	interacts with	3
KIFC2	ABL1	interacts with	3
LRBA	ABL1	interacts with	3
HCN4	ABL1	interacts with	3
SCARF2	ABL1	interacts with	3
SLC22A3	ABL1	interacts with	3
EPS8L3	FASLG	interacts with	3
NCKIPSD	ABL1	interacts with	3
NCKIPSD	FASLG	interacts with	3
CRK	PCDHA7	interacts with	3
CRK	DKKL1	interacts with	3
CRK	MAP4K1	interacts with	3
CRK	ABL1	interacts with	3
CRK	FASLG	interacts with	3
CRK	ABI1	interacts with	3
AHSG	ABL1	interacts with	3
DKKL1	ABL1	interacts with	3
MAP4K1	ABL1	interacts with	3
GP6	HCK	interacts with	3
HCK	FASLG	interacts with	3
HCK	ABI1	interacts with	3
POLD1	ABL1	interacts with	3
BAZ2A	ABL1	interacts with	3
ABI1	FGR	interacts with	3
ABI1	ABL1	interacts with	3
LTBP2	ABL1	interacts with	3
PCDHA7	ABL1	interacts with	3
NFS1	ABL1	interacts with	3
ABL1	C6	interacts with	3
ABL1	NPVF	interacts with	3
ABL1	DNASE1L2	interacts with	3
FASLG	TJP3	interacts with	3
KRT13	KRT1	interacts with	4
KRT13	KRT4	interacts with	4
KRT13	KRT6A	interacts with	4
KRT13	KRT79	interacts with	4
KRT13	HGS	interacts with	4
KRT13	KRT2	interacts with	4
KRT13	CEP57	interacts with	4
KIFC3	KRT6A	interacts with	4
KIFC3	KRT14	interacts with	4
KIFC3	KRT16	interacts with	4
KIFC3	KRT3	interacts with	4
KIFC3	KRT5	interacts with	4
KIFC3	KRT15	interacts with	4
KIFC3	KRT19	interacts with	4
HGS	KRT19	interacts with	4
HGS	KRT15	interacts with	4
HGS	KRT6A	interacts with	4
HGS	KRT14	interacts with	4
HGS	KRT16	interacts with	4
HGS	KRT3	interacts with	4
KRT14	KRT79	interacts with	4
KRT14	KRT1	interacts with	4
KRT14	KRT5	interacts with	4
KRT14	KRT81	interacts with	4
KRT14	KRT3	interacts with	4
KRT2	KRT16	interacts with	4
KRT2	KRT19	interacts with	4
KRT2	KRT15	interacts with	4
KRT4	KRT16	interacts with	4
KRT4	KRT15	interacts with	4
KRT4	KRT19	interacts with	4
KRT4	CEP57	interacts with	4
CEP57	KRT15	interacts with	4
ALOX12	KRT5	interacts with	4
KRT1	KRT16	interacts with	4
KRT1	KRT15	interacts with	4
KRT1	KRT19	interacts with	4
KRT16	KRT5	interacts with	4
KRT16	KRT79	interacts with	4
KRT16	GNG10	interacts with	4
KRT16	KRT81	interacts with	4
KRT16	KRT6A	interacts with	4
KRT16	KRT3	interacts with	4
KRT5	KRT19	interacts with	4
KRT5	KRT15	interacts with	4
KRT3	KRT19	interacts with	4
KRT15	KRT19	interacts with	4
KRT15	KRT81	interacts with	4
KRT15	KRT6A	interacts with	4
KRT15	KRT79	interacts with	4
KRT6A	KRT19	interacts with	4
KRT81	KRT19	interacts with	4
KRT19	KRT79	interacts with	4
FGFR2	FGF8	interacts with	5
FGFR2	FGF4	interacts with	5
FGFR2	FGF23	interacts with	5
FGFR2	PTPRR	interacts with	5
FGFR2	FGF5	interacts with	5
FGFR2	ANOS1	interacts with	5
FGFR2	FGF7	interacts with	5
FGFR2	FGF2	interacts with	5
FGFR2	FGF1	interacts with	5
FGFR2	ERBB2	interacts with	5
PTPRH	ERBB4	interacts with	5
PTPRH	ERBB3	interacts with	5
PTPRH	EGFR	interacts with	5
NUMB	EGFR	interacts with	5
NUMB	IRS1	interacts with	5
FGF4	FGFR1	interacts with	5
DUSP21	EPHA5	interacts with	5
DUSP21	PTK7	interacts with	5
DUSP21	IGF1R	interacts with	5
DUSP21	ERBB3	interacts with	5
DUSP21	ERBB4	interacts with	5
PTPN18	EGFR	interacts with	5
PTPN18	ERBB2	interacts with	5
AKAP12	ERBB2	interacts with	5
AKAP12	EGFR	interacts with	5
BMX	EGFR	interacts with	5
BMX	ERBB2	interacts with	5
DOK1	EGFR	interacts with	5
DOK1	ERBB2	interacts with	5
PTPN20	ERBB3	interacts with	5
PTPN20	EGFR	interacts with	5
PTPN20	ERBB4	interacts with	5
EGFR	CHD5	interacts with	5
EGFR	COL9A3	interacts with	5
EGFR	CBR1	interacts with	5
EGFR	SH3BGRL	interacts with	5
EGFR	CISH	interacts with	5
EGFR	DCN	interacts with	5
EGFR	SH2D3A	interacts with	5
EGFR	ERBB3	interacts with	5
EGFR	PTPRT	interacts with	5
EGFR	SHC2	interacts with	5
EGFR	ERBB2	interacts with	5
EGFR	SH2B3	interacts with	5
EGFR	IRS1	interacts with	5
EGFR	MUC4	interacts with	5
EGFR	EPGN	interacts with	5
EGFR	EREG	interacts with	5
EGFR	PTPN7	interacts with	5
EGFR	PTPRR	interacts with	5
EGFR	PPP3CB	interacts with	5
EGFR	PIN4	interacts with	5
EGFR	CEND1	interacts with	5
EGFR	PLCH1	interacts with	5
EGFR	TLN1	interacts with	5
EGFR	NRG1	interacts with	5
EGFR	SH2B1	interacts with	5
EGFR	NTRK2	interacts with	5
EGFR	CDC25C	interacts with	5
EGFR	ERBB4	interacts with	5
EGFR	CSK	interacts with	5
EGFR	ANKS1B	interacts with	5
EGFR	GPM6B	interacts with	5
EGFR	DUSP19	interacts with	5
EGFR	EGF	interacts with	5
ERBB4	ZNF532	interacts with	5
ERBB4	TMA7	interacts with	5
ERBB4	SMIM20	interacts with	5
ERBB4	TMEM134	interacts with	5
ERBB4	PRRG4	interacts with	5
ERBB4	IRF2BP2	interacts with	5
ERBB4	SYNM	interacts with	5
ERBB4	PTPRT	interacts with	5
ERBB4	NTRK2	interacts with	5
ERBB4	ERBB2	interacts with	5
ERBB4	MUC4	interacts with	5
ERBB4	PTPN7	interacts with	5
ERBB4	PTPRR	interacts with	5
ERBB4	PTPDC1	interacts with	5
ERBB4	MTMR2	interacts with	5
ERBB4	DUSP10	interacts with	5
ERBB4	CDC25C	interacts with	5
ERBB4	ERBB3	interacts with	5
ERBB4	PRDX5	interacts with	5
ERBB4	NRG1	interacts with	5
ERBB4	PIN4	interacts with	5
ERBB4	TMEM230	interacts with	5
ERBB4	ANKS1B	interacts with	5
ERBB4	SNAP91	interacts with	5
ERBB4	LRRC7	interacts with	5
ERBB4	DUSP19	interacts with	5
FGFR1	FGF8	interacts with	5
FGFR1	FGF9	interacts with	5
FGFR1	ERBB3	interacts with	5
FGFR1	HSPG2	interacts with	5
FGFR1	ERBB2	interacts with	5
FGFR1	FRS2	interacts with	5
FGFR1	FGF23	interacts with	5
FGFR1	FGF1	interacts with	5
FGFR1	FGF2	interacts with	5
FGFR1	ANOS1	interacts with	5
FGFBP1	HSPG2	interacts with	5
FGFBP1	FGF2	interacts with	5
MUC4	ERBB3	interacts with	5
MUC4	ERBB2	interacts with	5
FGF5	EGF	interacts with	5
CLCN6	ERBB2	interacts with	5
DUSP10	IGF1R	interacts with	5
DUSP10	PTK7	interacts with	5
MTMR2	ERBB3	interacts with	5
ANKS1B	ERBB2	interacts with	5
IRF2BP2	ERBB3	interacts with	5
IRF2BP2	ERBB2	interacts with	5
NRG1	ERBB3	interacts with	5
NRG1	EGF	interacts with	5
NRG1	EREG	interacts with	5
EPGN	EGF	interacts with	5
ERBB3	ACYP1	interacts with	5
ERBB3	ZNF532	interacts with	5
ERBB3	TMA7	interacts with	5
ERBB3	SMIM20	interacts with	5
ERBB3	TMEM134	interacts with	5
ERBB3	EYA4	interacts with	5
ERBB3	PRRG4	interacts with	5
ERBB3	SYNM	interacts with	5
ERBB3	ODF2L	interacts with	5
ERBB3	CDC25C	interacts with	5
ERBB3	PTPDC1	interacts with	5
ERBB3	PTPN7	interacts with	5
ERBB3	PTPRR	interacts with	5
ERBB3	PPM1M	interacts with	5
ERBB3	PPP3CA	interacts with	5
ERBB3	ERBB2	interacts with	5
ERBB3	SH2B3	interacts with	5
ERBB3	PRDX5	interacts with	5
ERBB3	PIN4	interacts with	5
ERBB3	TMEM230	interacts with	5
ERBB3	TRIR	interacts with	5
ERBB3	SNAP91	interacts with	5
ERBB3	LRRC7	interacts with	5
ERBB3	DUSP19	interacts with	5
IRS2	IGF1R	interacts with	5
IRS2	NTRK1	interacts with	5
IRS2	INSR	interacts with	5
IGF1R	SH2B1	interacts with	5
IGF1R	ERBB2	interacts with	5
IGF1R	PTPN7	interacts with	5
IGF1R	PTPRR	interacts with	5
IGF1R	IRS1	interacts with	5
IGF1R	CSK	interacts with	5
IGF1R	DUSP19	interacts with	5
EGF	EREG	interacts with	5
JMJD4	ERBB2	interacts with	5
SNAP91	ERBB2	interacts with	5
CBR1	ERBB2	interacts with	5
CABIN1	PPP3CA	interacts with	5
ANOS1	FGF2	interacts with	5
MUCL1	ERBB2	interacts with	5
CSK	INSR	interacts with	5
NTRK2	SH2B1	interacts with	5
NTRK2	ERBB2	interacts with	5
PTPRR	RYK	interacts with	5
PTPRR	MST1R	interacts with	5
PTPRR	NTRK1	interacts with	5
PTPRR	ERBB2	interacts with	5
PTPRR	PTK7	interacts with	5
PTPRR	INSR	interacts with	5
ZNF532	ERBB2	interacts with	5
LRRC7	ERBB2	interacts with	5
DUSP19	PTK7	interacts with	5
DUSP19	INSR	interacts with	5
DUSP19	FLT4	interacts with	5
DUSP19	ERBB2	interacts with	5
TMEM230	ERBB2	interacts with	5
TMA7	ERBB2	interacts with	5
SMIM20	ERBB2	interacts with	5
GPM6B	ERBB2	interacts with	5
NTRK1	SH2B2	interacts with	5
NTRK1	ERBB2	interacts with	5
NTRK1	IRS1	interacts with	5
NTRK1	SH2B1	interacts with	5
NTRK1	FRS2	interacts with	5
CISH	ERBB2	interacts with	5
FGF1	HSPG2	interacts with	5
TLN1	ERBB2	interacts with	5
PTPN7	PTK7	interacts with	5
ARMT1	PPP3CA	interacts with	5
RYK	PPP3CA	interacts with	5
SHC2	ERBB2	interacts with	5
IRS1	ERBB2	interacts with	5
IRS1	INSR	interacts with	5
SH2B1	SH2B2	interacts with	5
SH2B1	INSR	interacts with	5
PTPRU	ERBB2	interacts with	5
COL9A3	ERBB2	interacts with	5
RPRML	ERBB2	interacts with	5
PRDX5	ERBB2	interacts with	5
SH2B2	INSR	interacts with	5
SH2B2	ERBB2	interacts with	5
ODF2L	ERBB2	interacts with	5
AP3B2	ERBB2	interacts with	5
FGF2	HSPG2	interacts with	5
FLT4	ERBB2	interacts with	5
PPP3CB	PTK7	interacts with	5
C16orf74	PPP3CA	interacts with	5
MST1R	ERBB2	interacts with	5
PTK7	ERBB2	interacts with	5
PTK7	PPP3CA	interacts with	5
ERBB2	SLC7A4	interacts with	5
ERBB2	LPCAT4	interacts with	5
ERBB2	TMEM134	interacts with	5
ERBB2	SH2D5	interacts with	5
ERBB2	SYNM	interacts with	5
ERBB2	PTPRT	interacts with	5
ERBB2	INSR	interacts with	5
ERBB2	EPHA5	interacts with	5
ERBB2	SH2D3A	interacts with	5
ERBB2	SH2B3	interacts with	5
ERBB2	CEND1	interacts with	5
ERBB2	ACP1	interacts with	5
ERBB2	PIN4	interacts with	5
INSR	DCN	interacts with	5
FGF7	HSPG2	interacts with	5
CUX1	RB1	interacts with	6
LEF1	MLH1	interacts with	6
LEF1	BUB1	interacts with	6
LEF1	RB1	interacts with	6
LEF1	NRAS	interacts with	6
BUB1	IGFBP3	interacts with	6
BUB1	FBP1	interacts with	6
BUB1	STX17	interacts with	6
BUB1	FBP2	interacts with	6
MLH1	STX17	interacts with	6
MLH1	MUC2	interacts with	6
FBP1	RB1	interacts with	6
FBP1	FBP2	interacts with	6
RB1	STX17	interacts with	6
RB1	FBP2	interacts with	6
NRAS	STX17	interacts with	6
NRAS	FBP2	interacts with	6
ODC1	STX17	interacts with	6
ZMYND11	MYB	interacts with	7
ZMYND11	ETS2	interacts with	7
NFATC2	FOS	interacts with	7
NFATC2	JUN	interacts with	7
ETS2	SRA1	interacts with	7
ETS2	JUN	interacts with	7
JUNB	ZNF595	interacts with	7
JUNB	ATF7	interacts with	7
JUNB	ZSWIM9	interacts with	7
JUNB	FOSL1	interacts with	7
JUNB	FOSB	interacts with	7
JUNB	FOS	interacts with	7
JUNB	ATF2	interacts with	7
FOSB	JUN	interacts with	7
FOSB	SRA1	interacts with	7
FOSB	CENPO	interacts with	7
FOSB	ATF2	interacts with	7
SRA1	CEBPA	interacts with	7
SRA1	EGR1	interacts with	7
SRA1	FOS	interacts with	7
SRA1	ATF2	interacts with	7
MYB	CEBPB	interacts with	7
MYB	MAF	interacts with	7
JUN	CEBPE	interacts with	7
JUN	RUNX2	interacts with	7
JUN	MAZ	interacts with	7
JUN	SLC4A8	interacts with	7
JUN	ATF7	interacts with	7
JUN	FOS	interacts with	7
JUN	ATF2	interacts with	7
JUN	FOSL1	interacts with	7
JUN	AKAP5	interacts with	7
ATF7	FCER2	interacts with	7
ATF7	ATF2	interacts with	7
ATF7	FOS	interacts with	7
ATF2	FOSL1	interacts with	7
ATF2	CEBPA	interacts with	7
ATF2	FOS	interacts with	7
FOSL1	CEBPA	interacts with	7
FOSL1	MAF	interacts with	7
FOSL1	CEBPE	interacts with	7
FOSL1	USF1	interacts with	7
NAB1	EGR1	interacts with	7
SOX9	RUNX2	interacts with	7
SOX9	MAF	interacts with	7
AKAP5	FOS	interacts with	7
EGR1	CEBPB	interacts with	7
AMY2B	FOS	interacts with	7
CEBPE	FOS	interacts with	7
CEBPE	GTF2A1L	interacts with	7
CEBPE	CEBPA	interacts with	7
FOS	NPIPA1	interacts with	7
FOS	RUNX2	interacts with	7
FOS	CENPO	interacts with	7
FOS	MAZ	interacts with	7
FOS	CEBPA	interacts with	7
FOS	MAF	interacts with	7
FOS	USF1	interacts with	7
HOXA5	GTF2A1L	interacts with	7
CEBPA	CEBPB	interacts with	7
CRAMP1	CNTFR	interacts with	8
ADCYAP1	APP	interacts with	8
ADCYAP1	ADCYAP1R1	interacts with	8
ADCYAP1	CLU	interacts with	8
SORT1	IL6	interacts with	8
SORT1	APP	interacts with	8
SORT1	NTRK3	interacts with	8
SORT1	CRLF1	interacts with	8
SORT1	CLCF1	interacts with	8
SORT1	NGFR	interacts with	8
SORT1	NGF	interacts with	8
SORT1	CNTF	interacts with	8
COL4A6	APP	interacts with	8
CNTFR	SORL1	interacts with	8
CNTFR	CRLF1	interacts with	8
CNTFR	CLCF1	interacts with	8
CNTFR	CNTF	interacts with	8
ADCYAP1R1	APP	interacts with	8
ADCYAP1R1	CLU	interacts with	8
UNG	PLD2	interacts with	8
UNG	ACTR3	interacts with	8
UNG	TGFB2	interacts with	8
UNG	RPS6KB1	interacts with	8
UNG	CD36	interacts with	8
UNG	APP	interacts with	8
CASP1	TM2D1	interacts with	8
CASP1	PLPP1	interacts with	8
CASP1	APP	interacts with	8
CASP1	BLMH	interacts with	8
APBB1	APP	interacts with	8
NGF	APP	interacts with	8
NGF	NGFR	interacts with	8
CALHM1	APP	interacts with	8
