PathwayIDs;PathwayNames;PathwayBackgroundNames;PathwaySizes;TargetSizes;IntersectionSize;BackgroundSizes;pValue;pAdjusted;Intersection
WP5111;Familial hyperlipidemia type 4;WP_allPathways_request_2022_09_07.gmt;22;30;0;12399;1.0;1.0;
WP5112;Familial hyperlipidemia type 5;WP_allPathways_request_2022_09_07.gmt;15;30;0;12399;1.0;1.0;
WP5114;Nucleotide excision repair in xeroderma pigmentosum ;WP_allPathways_request_2022_09_07.gmt;74;30;0;12399;1.0;1.0;
WP5224;2q37 copy number variation syndrome;WP_allPathways_request_2022_09_07.gmt;168;30;1;12399;0.3361811705722079;1.0;NFKBIA
WP5223;2q21.1 copy number variation syndrome;WP_allPathways_request_2022_09_07.gmt;42;30;0;12399;1.0;1.0;
WP5221;2q11.2 copy number variation syndrome;WP_allPathways_request_2022_09_07.gmt;65;30;0;12399;1.0;1.0;
WP5202;Alstrom syndrome;WP_allPathways_request_2022_09_07.gmt;33;30;0;12399;1.0;1.0;
WP2371;Parkinson's disease pathway;WP_allPathways_request_2022_09_07.gmt;47;30;0;12399;1.0;1.0;
WP5195;Disorders in ketolysis;WP_allPathways_request_2022_09_07.gmt;5;30;0;12399;1.0;1.0;
WP5193;Cholesterol synthesis disorders;WP_allPathways_request_2022_09_07.gmt;18;30;0;12399;1.0;1.0;
WP5190;Creatine pathway;WP_allPathways_request_2022_09_07.gmt;5;30;0;12399;1.0;1.0;
WP4940;15q11.2 copy number variation syndrome;WP_allPathways_request_2022_09_07.gmt;10;30;0;12399;1.0;1.0;
WP5189;Copper metabolism;WP_allPathways_request_2022_09_07.gmt;4;30;0;12399;1.0;1.0;
WP5176;Disorders of bile acid synthesis and biliary transport;WP_allPathways_request_2022_09_07.gmt;20;30;0;12399;1.0;1.0;
WP5175;Disorders in ketone body synthesis;WP_allPathways_request_2022_09_07.gmt;5;30;0;12399;1.0;1.0;
WP5173;Disorders of galactose metabolism ;WP_allPathways_request_2022_09_07.gmt;13;30;0;12399;1.0;1.0;
WP5171;Leukotriene metabolic pathway;WP_allPathways_request_2022_09_07.gmt;13;30;0;12399;1.0;1.0;
WP5169;Hemesynthesis defects and porphyrias;WP_allPathways_request_2022_09_07.gmt;9;30;0;12399;1.0;1.0;
WP5166;Glyoxylate metabolism;WP_allPathways_request_2022_09_07.gmt;11;30;0;12399;1.0;1.0;
WP2447;Amyotrophic lateral sclerosis (ALS);WP_allPathways_request_2022_09_07.gmt;38;30;0;12399;1.0;1.0;
WP3569;Fanconi Anemia Pathway;WP_allPathways_request_2022_09_07.gmt;39;30;0;12399;1.0;1.0;
WP5178;Disorders of fructose metabolism;WP_allPathways_request_2022_09_07.gmt;14;30;0;12399;1.0;1.0;
WP4228;Vitamin B6-dependent and responsive disorders;WP_allPathways_request_2022_09_07.gmt;4;30;0;12399;1.0;1.0;
WP4236;Krebs cycle disorders;WP_allPathways_request_2022_09_07.gmt;7;30;0;12399;1.0;1.0;
WP3853;ERK pathway in Huntington's disease;WP_allPathways_request_2022_09_07.gmt;15;30;0;12399;1.0;1.0;
WP4524;Alternative pathway of fetal androgen synthesis;WP_allPathways_request_2022_09_07.gmt;11;30;0;12399;1.0;1.0;
WP4523;Classical pathway of steroidogenesis with glucocorticoid and mineralocorticoid metabolism;WP_allPathways_request_2022_09_07.gmt;16;30;0;12399;1.0;1.0;
WP4522;Metabolic pathway of LDL, HDL and TG, including diseases;WP_allPathways_request_2022_09_07.gmt;17;30;0;12399;1.0;1.0;
WP4521;Glycosylation and related congenital defects;WP_allPathways_request_2022_09_07.gmt;25;30;0;12399;1.0;1.0;
WP4519;Cerebral organic acidurias, including diseases;WP_allPathways_request_2022_09_07.gmt;8;30;0;12399;1.0;1.0;
WP4518;Gamma-glutamyl cycle for the biosynthesis and degradation of glutathione, including diseases;WP_allPathways_request_2022_09_07.gmt;6;30;0;12399;1.0;1.0;
WP4507;Molybdenum cofactor (Moco) biosynthesis;WP_allPathways_request_2022_09_07.gmt;7;30;0;12399;1.0;1.0;
WP4506;Tyrosine metabolism and related disorders;WP_allPathways_request_2022_09_07.gmt;5;30;0;12399;1.0;1.0;
WP4535;Envelope proteins and their potential roles in EDMD physiopathology;WP_allPathways_request_2022_09_07.gmt;46;30;0;12399;1.0;1.0;
WP4504;Cysteine and methionine catabolism;WP_allPathways_request_2022_09_07.gmt;15;30;0;12399;1.0;1.0;
WP4312;Rett syndrome causing genes;WP_allPathways_request_2022_09_07.gmt;48;30;0;12399;1.0;1.0;
WP4299;Lamin A-processing pathway;WP_allPathways_request_2022_09_07.gmt;3;30;0;12399;1.0;1.0;
WP4225;Pyrimidine metabolism and related diseases;WP_allPathways_request_2022_09_07.gmt;17;30;0;12399;1.0;1.0;
WP4297;Thiamine metabolic pathways;WP_allPathways_request_2022_09_07.gmt;9;30;0;12399;1.0;1.0;
WP4292;Methionine metabolism leading to sulfur amino acids and related disorders;WP_allPathways_request_2022_09_07.gmt;11;30;0;12399;1.0;1.0;
WP4288;MTHFR deficiency;WP_allPathways_request_2022_09_07.gmt;24;30;0;12399;1.0;1.0;
WP4271;Vitamin B12 disorders;WP_allPathways_request_2022_09_07.gmt;13;30;0;12399;1.0;1.0;
WP4259;Disorders of folate metabolism and transport;WP_allPathways_request_2022_09_07.gmt;13;30;0;12399;1.0;1.0;
WP4320;Effect of progerin on genes involved in Hutchinson-Gilford progeria syndrome;WP_allPathways_request_2022_09_07.gmt;37;30;0;12399;1.0;1.0;
WP4224;Purine metabolism and related disorders;WP_allPathways_request_2022_09_07.gmt;22;30;0;12399;1.0;1.0;
WP4541;Hippo-Merlin signaling dysregulation;WP_allPathways_request_2022_09_07.gmt;120;30;1;12399;0.2533087888204545;1.0;CTNNB1
WP4545;Oxysterols derived from cholesterol;WP_allPathways_request_2022_09_07.gmt;46;30;0;12399;1.0;1.0;
WP3998;Prader-Willi and Angelman syndrome;WP_allPathways_request_2022_09_07.gmt;68;30;0;12399;1.0;1.0;
WP4153;Degradation pathway of sphingolipids, including diseases;WP_allPathways_request_2022_09_07.gmt;15;30;0;12399;1.0;1.0;
WP4156;Biosynthesis and regeneration of tetrahydrobiopterin and catabolism of phenylalanine;WP_allPathways_request_2022_09_07.gmt;10;30;0;12399;1.0;1.0;
WP4157;GABA metabolism (aka GHB);WP_allPathways_request_2022_09_07.gmt;6;30;0;12399;1.0;1.0;
WP4220;Neurotransmitter disorders;WP_allPathways_request_2022_09_07.gmt;4;30;0;12399;1.0;1.0;
WP5234;Bardet-Biedl syndrome;WP_allPathways_request_2022_09_07.gmt;88;30;0;12399;1.0;1.0;
WP4814;Somatic sex determination;WP_allPathways_request_2022_09_07.gmt;14;30;0;12399;1.0;1.0;
WP4804;Cholesterol biosynthesis with skeletal dysplasias;WP_allPathways_request_2022_09_07.gmt;7;30;0;12399;1.0;1.0;
WP4803;Ciliopathies;WP_allPathways_request_2022_09_07.gmt;184;30;0;12399;1.0;1.0;
WP4792;Purine metabolism;WP_allPathways_request_2022_09_07.gmt;13;30;0;12399;1.0;1.0;
WP4746;Thyroid hormones production and peripheral downstream signaling effects;WP_allPathways_request_2022_09_07.gmt;92;30;1;12399;0.2004380167884801;1.0;CTNNB1
WP4688;Serine metabolism;WP_allPathways_request_2022_09_07.gmt;8;30;0;12399;1.0;1.0;
WP4686;Leucine, isoleucine and valine metabolism;WP_allPathways_request_2022_09_07.gmt;24;30;0;12399;1.0;1.0;
WP4673;Male infertility;WP_allPathways_request_2022_09_07.gmt;145;30;0;12399;1.0;1.0;
WP4657;22q11.2 copy number variation syndrome;WP_allPathways_request_2022_09_07.gmt;149;30;0;12399;1.0;1.0;
WP4656;Joubert syndrome;WP_allPathways_request_2022_09_07.gmt;76;30;0;12399;1.0;1.0;
WP4595;Urea cycle and associated pathways;WP_allPathways_request_2022_09_07.gmt;24;30;0;12399;1.0;1.0;
WP4577;Neurodegeneration with brain iron accumulation (NBIA) subtypes pathway;WP_allPathways_request_2022_09_07.gmt;44;30;0;12399;1.0;1.0;
WP4549;Fragile X syndrome;WP_allPathways_request_2022_09_07.gmt;112;30;0;12399;1.0;1.0;
WP4906;3q29 copy number variation syndrome;WP_allPathways_request_2022_09_07.gmt;75;30;0;12399;1.0;1.0;
WP4932;7q11.23 copy number variation syndrome;WP_allPathways_request_2022_09_07.gmt;113;30;1;12399;0.2404171193741537;1.0;CTNNB1
