PathwayIDs;PathwayNames;PathwayBackgroundNames;PathwaySizes;TargetSizes;IntersectionSize;BackgroundSizes;pValue;pAdjusted;Intersection
WP4595;Urea cycle and associated pathways;WP_allPathways_request_2022_08_24.gmt;24;25;0;12399;1.0;1.0;
WP4577;Neurodegeneration with brain iron accumulation (NBIA) subtypes pathway;WP_allPathways_request_2022_08_24.gmt;44;25;0;12399;1.0;1.0;
WP5224;2q37 copy number variation syndrome;WP_allPathways_request_2022_08_24.gmt;168;25;0;12399;1.0;1.0;
WP4549;Fragile X syndrome;WP_allPathways_request_2022_08_24.gmt;112;25;0;12399;1.0;1.0;
WP4541;Hippo-Merlin signaling dysregulation;WP_allPathways_request_2022_08_24.gmt;120;25;0;12399;1.0;1.0;
WP4540;Hippo signaling regulation pathways;WP_allPathways_request_2022_08_24.gmt;98;25;1;12399;0.18010141612750497;1.0;LEF1
WP4535;Envelope proteins and their potential roles in EDMD physiopathology;WP_allPathways_request_2022_08_24.gmt;46;25;0;12399;1.0;1.0;
WP4524;Alternative pathway of fetal androgen synthesis;WP_allPathways_request_2022_08_24.gmt;11;25;0;12399;1.0;1.0;
WP4523;Classical pathway of steroidogenesis with glucocorticoid and mineralocorticoid metabolism;WP_allPathways_request_2022_08_24.gmt;16;25;0;12399;1.0;1.0;
WP4522;Metabolic pathway of LDL, HDL and TG, including diseases;WP_allPathways_request_2022_08_24.gmt;17;25;0;12399;1.0;1.0;
WP4521;Glycosylation and related congenital defects;WP_allPathways_request_2022_08_24.gmt;25;25;0;12399;1.0;1.0;
WP4519;Cerebral organic acidurias, including diseases;WP_allPathways_request_2022_08_24.gmt;8;25;0;12399;1.0;1.0;
WP4518;Gamma-glutamyl cycle for the biosynthesis and degradation of glutathione, including diseases;WP_allPathways_request_2022_08_24.gmt;6;25;0;12399;1.0;1.0;
WP4507;Molybdenum cofactor (Moco) biosynthesis;WP_allPathways_request_2022_08_24.gmt;7;25;0;12399;1.0;1.0;
WP4545;Oxysterols derived from cholesterol;WP_allPathways_request_2022_08_24.gmt;46;25;0;12399;1.0;1.0;
WP5234;Bardet-Biedl syndrome;WP_allPathways_request_2022_08_24.gmt;88;25;0;12399;1.0;1.0;
