WPID;WPTitle;Source;WPSize;TargetSize;IntersectionSize;UniversSize;pValue;pAdjusted;Intersection
WP5104;Acquired partial lipodystrophy / Barraquer-Simons syndrome;WP_allPathways_request_2022_08_01.gmt;10;66;0;12378;1.0;1.0;
WP5108;Familial  hyperlipidemia type 1;WP_allPathways_request_2022_08_01.gmt;18;66;0;12378;1.0;1.0;
WP5222;2q13 copy number variation syndrome;WP_allPathways_request_2022_08_01.gmt;68;66;0;12378;1.0;1.0;
WP5221;2q11.2 copy number variation syndrome;WP_allPathways_request_2022_08_01.gmt;65;66;1;12378;0.2941933108505851;1.0;COL2A1
WP5202;Alstrom syndrome;WP_allPathways_request_2022_08_01.gmt;33;66;0;12378;1.0;1.0;
WP5200;Dravet syndrome;WP_allPathways_request_2022_08_01.gmt;18;66;0;12378;1.0;1.0;
WP5195;Disorders in ketolysis;WP_allPathways_request_2022_08_01.gmt;5;66;0;12378;1.0;1.0;
WP5193;Cholesterol synthesis disorders;WP_allPathways_request_2022_08_01.gmt;18;66;0;12378;1.0;1.0;
WP5190;Creatine pathway;WP_allPathways_request_2022_08_01.gmt;5;66;0;12378;1.0;1.0;
WP5189;Copper metabolism;WP_allPathways_request_2022_08_01.gmt;4;66;0;12378;1.0;1.0;
WP5178;Disorders of fructose metabolism;WP_allPathways_request_2022_08_01.gmt;14;66;0;12378;1.0;1.0;
WP5176;Disorders of bile acid synthesis and biliary transport;WP_allPathways_request_2022_08_01.gmt;20;66;0;12378;1.0;1.0;
WP4842;Mammalian disorder of sexual development;WP_allPathways_request_2022_08_01.gmt;25;66;0;12378;1.0;1.0;
WP5175;Disorders in ketone body synthesis;WP_allPathways_request_2022_08_01.gmt;5;66;0;12378;1.0;1.0;
WP5171;Leukotriene metabolic pathway;WP_allPathways_request_2022_08_01.gmt;13;66;0;12378;1.0;1.0;
WP5169;Hemesynthesis defects and porphyrias;WP_allPathways_request_2022_08_01.gmt;9;66;0;12378;1.0;1.0;
WP5166;Glyoxylate metabolism;WP_allPathways_request_2022_08_01.gmt;11;66;0;12378;1.0;1.0;
WP5124;Alzheimer's disease;WP_allPathways_request_2022_08_01.gmt;262;66;2;12378;0.408944771566858;1.0;IDE INS
WP5120;Inclusion body myositis;WP_allPathways_request_2022_08_01.gmt;11;66;0;12378;1.0;1.0;
WP5114;Nucleotide excision repair in xeroderma pigmentosum ;WP_allPathways_request_2022_08_01.gmt;74;66;0;12378;1.0;1.0;
WP5112;Familial hyperlipidemia type 5;WP_allPathways_request_2022_08_01.gmt;15;66;0;12378;1.0;1.0;
WP5111;Familial hyperlipidemia type 4;WP_allPathways_request_2022_08_01.gmt;22;66;0;12378;1.0;1.0;
WP5110;Familial hyperlipidemia type 3;WP_allPathways_request_2022_08_01.gmt;13;66;0;12378;1.0;1.0;
WP5109;Familial hyperlipidemia type 2;WP_allPathways_request_2022_08_01.gmt;16;66;1;12378;0.08203215962262193;1.0;PCSK9
WP5173;Disorders of galactose metabolism ;WP_allPathways_request_2022_08_01.gmt;13;66;0;12378;1.0;1.0;
WP4830;GDNF/RET signaling axis;WP_allPathways_request_2022_08_01.gmt;23;66;0;12378;1.0;1.0;
WP4814;Somatic sex determination;WP_allPathways_request_2022_08_01.gmt;14;66;0;12378;1.0;1.0;
WP5223;2q21.1 copy number variation syndrome;WP_allPathways_request_2022_08_01.gmt;42;66;0;12378;1.0;1.0;
WP4299;Lamin A-processing pathway;WP_allPathways_request_2022_08_01.gmt;3;66;0;12378;1.0;1.0;
WP4298;Acute viral myocarditis;WP_allPathways_request_2022_08_01.gmt;85;66;0;12378;1.0;1.0;
WP4297;Thiamine metabolic pathways;WP_allPathways_request_2022_08_01.gmt;9;66;0;12378;1.0;1.0;
WP4292;Methionine metabolism leading to sulfur amino acids and related disorders;WP_allPathways_request_2022_08_01.gmt;11;66;0;12378;1.0;1.0;
WP4288;MTHFR deficiency;WP_allPathways_request_2022_08_01.gmt;24;66;0;12378;1.0;1.0;
WP4271;Vitamin B12 disorders;WP_allPathways_request_2022_08_01.gmt;13;66;0;12378;1.0;1.0;
WP4259;Disorders of folate metabolism and transport;WP_allPathways_request_2022_08_01.gmt;13;66;0;12378;1.0;1.0;
WP4236;Krebs cycle disorders;WP_allPathways_request_2022_08_01.gmt;7;66;0;12378;1.0;1.0;
WP4228;Vitamin B6-dependent and responsive disorders;WP_allPathways_request_2022_08_01.gmt;4;66;0;12378;1.0;1.0;
WP4225;Pyrimidine metabolism and related diseases;WP_allPathways_request_2022_08_01.gmt;17;66;0;12378;1.0;1.0;
WP4224;Purine metabolism and related disorders;WP_allPathways_request_2022_08_01.gmt;22;66;0;12378;1.0;1.0;
WP4220;Neurotransmitter disorders;WP_allPathways_request_2022_08_01.gmt;4;66;0;12378;1.0;1.0;
WP4157;GABA metabolism (aka GHB);WP_allPathways_request_2022_08_01.gmt;6;66;0;12378;1.0;1.0;
WP4156;Biosynthesis and regeneration of tetrahydrobiopterin and catabolism of phenylalanine;WP_allPathways_request_2022_08_01.gmt;2;66;0;12378;1.0;1.0;
WP4153;Degradation pathway of sphingolipids, including diseases;WP_allPathways_request_2022_08_01.gmt;10;66;0;12378;1.0;1.0;
WP3998;Prader-Willi and Angelman syndrome;WP_allPathways_request_2022_08_01.gmt;66;66;1;12378;0.2979765676960704;1.0;INS
WP3995;Prion disease pathway;WP_allPathways_request_2022_08_01.gmt;33;66;0;12378;1.0;1.0;
WP3853;ERK pathway in Huntington's disease;WP_allPathways_request_2022_08_01.gmt;15;66;0;12378;1.0;1.0;
WP3569;Fanconi Anemia Pathway;WP_allPathways_request_2022_08_01.gmt;39;66;0;12378;1.0;1.0;
WP2447;Amyotrophic lateral sclerosis (ALS);WP_allPathways_request_2022_08_01.gmt;38;66;0;12378;1.0;1.0;
WP2371;Parkinson's disease pathway;WP_allPathways_request_2022_08_01.gmt;47;66;0;12378;1.0;1.0;
WP4312;Rett syndrome causing genes;WP_allPathways_request_2022_08_01.gmt;48;66;0;12378;1.0;1.0;
WP4320;Effect of progerin on genes involved in Hutchinson-Gilford progeria syndrome;WP_allPathways_request_2022_08_01.gmt;37;66;0;12378;1.0;1.0;
WP4504;Cysteine and methionine catabolism;WP_allPathways_request_2022_08_01.gmt;15;66;0;12378;1.0;1.0;
WP4506;Tyrosine metabolism;WP_allPathways_request_2022_08_01.gmt;4;66;0;12378;1.0;1.0;
WP4804;Cholesterol biosynthesis with skeletal dysplasias;WP_allPathways_request_2022_08_01.gmt;7;66;0;12378;1.0;1.0;
WP4803;Ciliopathies;WP_allPathways_request_2022_08_01.gmt;184;66;1;12378;0.6288261755298727;1.0;PKD1
WP4792;Purine metabolism;WP_allPathways_request_2022_08_01.gmt;13;66;0;12378;1.0;1.0;
WP4746;Thyroid hormones production and peripheral downstream signaling effects;WP_allPathways_request_2022_08_01.gmt;92;66;2;12378;0.08636067906115405;1.0;ITGAV ITGB3
WP4688;Serine metabolism;WP_allPathways_request_2022_08_01.gmt;8;66;0;12378;1.0;1.0;
WP4686;Leucine, isoleucine and valine metabolism;WP_allPathways_request_2022_08_01.gmt;24;66;0;12378;1.0;1.0;
WP4673;Male infertility;WP_allPathways_request_2022_08_01.gmt;145;66;2;12378;0.18087540234658447;1.0;MMP2 THBS1
WP4657;22q11.2 copy number variation syndrome;WP_allPathways_request_2022_08_01.gmt;149;66;1;12378;0.5513056944932464;1.0;MAG
WP4656;Joubert syndrome;WP_allPathways_request_2022_08_01.gmt;76;66;1;12378;0.33472756109016094;1.0;FLNA
WP4595;Urea cycle and associated pathways;WP_allPathways_request_2022_08_01.gmt;24;66;0;12378;1.0;1.0;
WP4823;Genes controlling nephrogenesis;WP_allPathways_request_2022_08_01.gmt;44;66;1;12378;0.2099413959362211;1.0;PDGFB
WP4577;Neurodegeneration with brain iron accumulation (NBIA) subtypes pathway;WP_allPathways_request_2022_08_01.gmt;44;66;0;12378;1.0;1.0;
WP4545;Oxysterols derived from cholesterol;WP_allPathways_request_2022_08_01.gmt;46;66;0;12378;1.0;1.0;
WP4540;Hippo signaling regulation pathways;WP_allPathways_request_2022_08_01.gmt;98;66;0;12378;1.0;1.0;
WP4535;Envelope proteins and their potential roles in EDMD physiopathology;WP_allPathways_request_2022_08_01.gmt;46;66;0;12378;1.0;1.0;
WP4524;Alternative pathway of fetal androgen synthesis;WP_allPathways_request_2022_08_01.gmt;11;66;0;12378;1.0;1.0;
WP4523;Classical pathway of steroidogenesis with glucocorticoid and mineralocorticoid metabolism;WP_allPathways_request_2022_08_01.gmt;16;66;0;12378;1.0;1.0;
WP4522;Metabolic pathway of LDL, HDL and TG, including diseases;WP_allPathways_request_2022_08_01.gmt;17;66;1;12378;0.08693313660438184;1.0;PCSK9
WP4521;Glycosylation and related congenital defects;WP_allPathways_request_2022_08_01.gmt;25;66;0;12378;1.0;1.0;
WP4519;Cerebral organic acidurias, including diseases;WP_allPathways_request_2022_08_01.gmt;8;66;0;12378;1.0;1.0;
WP4518;Gamma-glutamyl cycle for the biosynthesis and degradation of glutathione, including diseases;WP_allPathways_request_2022_08_01.gmt;6;66;0;12378;1.0;1.0;
WP4507;Molybdenum cofactor (Moco) biosynthesis;WP_allPathways_request_2022_08_01.gmt;7;66;0;12378;1.0;1.0;
WP4549;Fragile X syndrome;WP_allPathways_request_2022_08_01.gmt;112;66;0;12378;1.0;1.0;
WP5224;2q37 copy number variation syndrome;WP_allPathways_request_2022_08_01.gmt;168;66;2;12378;0.22559023951142404;1.0;ITGB3 PDGFA
