PathwayIDs;PathwayNames;PathwayBackgroundNames;PathwaySizes;TargetSizes;IntersectionSize;BackgroundSizes;pValue;pAdjusted;Intersection
WP5171;Leukotriene metabolic pathway;WP_allPathways_request_2022_08_24.gmt;13;63;0;12399;1.0;1.0;
WP5169;Hemesynthesis defects and porphyrias;WP_allPathways_request_2022_08_24.gmt;9;63;0;12399;1.0;1.0;
WP5166;Glyoxylate metabolism;WP_allPathways_request_2022_08_24.gmt;11;63;0;12399;1.0;1.0;
WP5124;Alzheimer's disease;WP_allPathways_request_2022_08_24.gmt;262;63;2;12399;0.3857231539250645;1.0;INSR IRS1
WP5120;Inclusion body myositis;WP_allPathways_request_2022_08_24.gmt;11;63;0;12399;1.0;1.0;
WP5114;Nucleotide excision repair in xeroderma pigmentosum ;WP_allPathways_request_2022_08_24.gmt;74;63;0;12399;1.0;1.0;
WP5112;Familial hyperlipidemia type 5;WP_allPathways_request_2022_08_24.gmt;15;63;0;12399;1.0;1.0;
WP5111;Familial hyperlipidemia type 4;WP_allPathways_request_2022_08_24.gmt;22;63;0;12399;1.0;1.0;
WP5110;Familial hyperlipidemia type 3;WP_allPathways_request_2022_08_24.gmt;13;63;0;12399;1.0;1.0;
WP5104;Acquired partial lipodystrophy / Barraquer-Simons syndrome;WP_allPathways_request_2022_08_24.gmt;10;63;0;12399;1.0;1.0;
WP4871;Kisspeptin/kisspeptin receptor system in the ovary;WP_allPathways_request_2022_08_24.gmt;39;63;0;12399;1.0;1.0;
WP2059;Alzheimer's disease and miRNA effects;WP_allPathways_request_2022_08_24.gmt;275;63;2;12399;0.40910151655058885;1.0;INSR IRS1
WP4842;Mammalian disorder of sexual development;WP_allPathways_request_2022_08_24.gmt;25;63;0;12399;1.0;1.0;
WP4312;Rett syndrome causing genes;WP_allPathways_request_2022_08_24.gmt;48;63;0;12399;1.0;1.0;
WP4299;Lamin A-processing pathway;WP_allPathways_request_2022_08_24.gmt;3;63;0;12399;1.0;1.0;
WP4297;Thiamine metabolic pathways;WP_allPathways_request_2022_08_24.gmt;9;63;0;12399;1.0;1.0;
WP4292;Methionine metabolism leading to sulfur amino acids and related disorders;WP_allPathways_request_2022_08_24.gmt;11;63;0;12399;1.0;1.0;
WP4288;MTHFR deficiency;WP_allPathways_request_2022_08_24.gmt;24;63;0;12399;1.0;1.0;
WP4271;Vitamin B12 disorders;WP_allPathways_request_2022_08_24.gmt;13;63;0;12399;1.0;1.0;
WP4259;Disorders of folate metabolism and transport;WP_allPathways_request_2022_08_24.gmt;13;63;0;12399;1.0;1.0;
WP4236;Krebs cycle disorders;WP_allPathways_request_2022_08_24.gmt;7;63;0;12399;1.0;1.0;
WP4228;Vitamin B6-dependent and responsive disorders;WP_allPathways_request_2022_08_24.gmt;4;63;0;12399;1.0;1.0;
WP4320;Effect of progerin on genes involved in Hutchinson-Gilford progeria syndrome;WP_allPathways_request_2022_08_24.gmt;37;63;0;12399;1.0;1.0;
WP4225;Pyrimidine metabolism and related diseases;WP_allPathways_request_2022_08_24.gmt;17;63;0;12399;1.0;1.0;
WP4220;Neurotransmitter disorders;WP_allPathways_request_2022_08_24.gmt;4;63;0;12399;1.0;1.0;
WP4157;GABA metabolism (aka GHB);WP_allPathways_request_2022_08_24.gmt;6;63;0;12399;1.0;1.0;
WP4156;Biosynthesis and regeneration of tetrahydrobiopterin and catabolism of phenylalanine;WP_allPathways_request_2022_08_24.gmt;10;63;0;12399;1.0;1.0;
WP4153;Degradation pathway of sphingolipids, including diseases;WP_allPathways_request_2022_08_24.gmt;15;63;0;12399;1.0;1.0;
WP3998;Prader-Willi and Angelman syndrome;WP_allPathways_request_2022_08_24.gmt;68;63;1;12399;0.29343085466793273;1.0;BDNF
WP3995;Prion disease pathway;WP_allPathways_request_2022_08_24.gmt;33;63;0;12399;1.0;1.0;
WP3569;Fanconi Anemia Pathway;WP_allPathways_request_2022_08_24.gmt;39;63;0;12399;1.0;1.0;
WP2447;Amyotrophic lateral sclerosis (ALS);WP_allPathways_request_2022_08_24.gmt;38;63;0;12399;1.0;1.0;
WP2371;Parkinson's disease pathway;WP_allPathways_request_2022_08_24.gmt;47;63;0;12399;1.0;1.0;
WP4224;Purine metabolism and related disorders;WP_allPathways_request_2022_08_24.gmt;22;63;0;12399;1.0;1.0;
WP4504;Cysteine and methionine catabolism;WP_allPathways_request_2022_08_24.gmt;15;63;0;12399;1.0;1.0;
WP4506;Tyrosine metabolism and related disorders;WP_allPathways_request_2022_08_24.gmt;5;63;0;12399;1.0;1.0;
WP4507;Molybdenum cofactor (Moco) biosynthesis;WP_allPathways_request_2022_08_24.gmt;7;63;0;12399;1.0;1.0;
WP5224;2q37 copy number variation syndrome;WP_allPathways_request_2022_08_24.gmt;168;63;1;12399;0.5775245392647553;1.0;IL13RA1
WP4814;Somatic sex determination;WP_allPathways_request_2022_08_24.gmt;14;63;0;12399;1.0;1.0;
WP4804;Cholesterol biosynthesis with skeletal dysplasias;WP_allPathways_request_2022_08_24.gmt;7;63;0;12399;1.0;1.0;
WP4803;Ciliopathies;WP_allPathways_request_2022_08_24.gmt;184;63;0;12399;1.0;1.0;
WP4792;Purine metabolism;WP_allPathways_request_2022_08_24.gmt;13;63;0;12399;1.0;1.0;
WP4746;Thyroid hormones production and peripheral downstream signaling effects;WP_allPathways_request_2022_08_24.gmt;92;63;1;12399;0.3752360589911716;1.0;FRS2
WP4688;Serine metabolism;WP_allPathways_request_2022_08_24.gmt;8;63;0;12399;1.0;1.0;
WP4686;Leucine, isoleucine and valine metabolism;WP_allPathways_request_2022_08_24.gmt;24;63;0;12399;1.0;1.0;
WP4673;Male infertility;WP_allPathways_request_2022_08_24.gmt;145;63;1;12399;0.5242986203588528;1.0;INSR
WP4657;22q11.2 copy number variation syndrome;WP_allPathways_request_2022_08_24.gmt;149;63;0;12399;1.0;1.0;
WP4656;Joubert syndrome;WP_allPathways_request_2022_08_24.gmt;76;63;0;12399;1.0;1.0;
WP4595;Urea cycle and associated pathways;WP_allPathways_request_2022_08_24.gmt;24;63;0;12399;1.0;1.0;
WP4577;Neurodegeneration with brain iron accumulation (NBIA) subtypes pathway;WP_allPathways_request_2022_08_24.gmt;44;63;0;12399;1.0;1.0;
WP4545;Oxysterols derived from cholesterol;WP_allPathways_request_2022_08_24.gmt;46;63;0;12399;1.0;1.0;
WP4535;Envelope proteins and their potential roles in EDMD physiopathology;WP_allPathways_request_2022_08_24.gmt;46;63;0;12399;1.0;1.0;
WP4524;Alternative pathway of fetal androgen synthesis;WP_allPathways_request_2022_08_24.gmt;11;63;0;12399;1.0;1.0;
WP4523;Classical pathway of steroidogenesis with glucocorticoid and mineralocorticoid metabolism;WP_allPathways_request_2022_08_24.gmt;16;63;0;12399;1.0;1.0;
WP4522;Metabolic pathway of LDL, HDL and TG, including diseases;WP_allPathways_request_2022_08_24.gmt;17;63;0;12399;1.0;1.0;
WP4521;Glycosylation and related congenital defects;WP_allPathways_request_2022_08_24.gmt;25;63;0;12399;1.0;1.0;
WP4519;Cerebral organic acidurias, including diseases;WP_allPathways_request_2022_08_24.gmt;8;63;0;12399;1.0;1.0;
WP4518;Gamma-glutamyl cycle for the biosynthesis and degradation of glutathione, including diseases;WP_allPathways_request_2022_08_24.gmt;6;63;0;12399;1.0;1.0;
WP4844;Influence of laminopathies on Wnt signaling;WP_allPathways_request_2022_08_24.gmt;37;63;0;12399;1.0;1.0;
WP5234;Bardet-Biedl syndrome;WP_allPathways_request_2022_08_24.gmt;88;63;0;12399;1.0;1.0;
