WPID;WPTitle;Source;WPSize;TargetSize;IntersectionSize;UniversSize;pValue;pAdjusted;Intersection
WP4220;Neurotransmitter disorders;WP_allPathways_request_2022_08_01.gmt;4;31;0;12378;1.0;1.0;
WP4157;GABA metabolism (aka GHB);WP_allPathways_request_2022_08_01.gmt;6;31;0;12378;1.0;1.0;
WP4156;Biosynthesis and regeneration of tetrahydrobiopterin and catabolism of phenylalanine;WP_allPathways_request_2022_08_01.gmt;2;31;0;12378;1.0;1.0;
WP4153;Degradation pathway of sphingolipids, including diseases;WP_allPathways_request_2022_08_01.gmt;10;31;0;12378;1.0;1.0;
WP3998;Prader-Willi and Angelman syndrome;WP_allPathways_request_2022_08_01.gmt;66;31;0;12378;1.0;1.0;
WP3995;Prion disease pathway;WP_allPathways_request_2022_08_01.gmt;33;31;1;12378;0.07951776960311156;1.0;PDIA3
WP3853;ERK pathway in Huntington's disease;WP_allPathways_request_2022_08_01.gmt;15;31;0;12378;1.0;1.0;
WP3584;MECP2 and associated Rett syndrome;WP_allPathways_request_2022_08_01.gmt;73;31;0;12378;1.0;1.0;
WP3569;Fanconi Anemia Pathway;WP_allPathways_request_2022_08_01.gmt;39;31;0;12378;1.0;1.0;
WP2447;Amyotrophic lateral sclerosis (ALS);WP_allPathways_request_2022_08_01.gmt;38;31;0;12378;1.0;1.0;
WP2371;Parkinson's disease pathway;WP_allPathways_request_2022_08_01.gmt;47;31;0;12378;1.0;1.0;
WP4312;Rett syndrome causing genes;WP_allPathways_request_2022_08_01.gmt;48;31;0;12378;1.0;1.0;
WP5223;2q21.1 copy number variation syndrome;WP_allPathways_request_2022_08_01.gmt;42;31;0;12378;1.0;1.0;
WP4320;Effect of progerin on genes involved in Hutchinson-Gilford progeria syndrome;WP_allPathways_request_2022_08_01.gmt;37;31;0;12378;1.0;1.0;
WP4506;Tyrosine metabolism;WP_allPathways_request_2022_08_01.gmt;4;31;0;12378;1.0;1.0;
WP4803;Ciliopathies;WP_allPathways_request_2022_08_01.gmt;184;31;0;12378;1.0;1.0;
WP4792;Purine metabolism;WP_allPathways_request_2022_08_01.gmt;13;31;0;12378;1.0;1.0;
WP4746;Thyroid hormones production and peripheral downstream signaling effects;WP_allPathways_request_2022_08_01.gmt;92;31;0;12378;1.0;1.0;
WP4688;Serine metabolism;WP_allPathways_request_2022_08_01.gmt;8;31;0;12378;1.0;1.0;
WP4686;Leucine, isoleucine and valine metabolism;WP_allPathways_request_2022_08_01.gmt;24;31;0;12378;1.0;1.0;
WP4673;Male infertility;WP_allPathways_request_2022_08_01.gmt;145;31;1;12378;0.30631274719845175;1.0;MMP9
WP4657;22q11.2 copy number variation syndrome;WP_allPathways_request_2022_08_01.gmt;149;31;0;12378;1.0;1.0;
WP4656;Joubert syndrome;WP_allPathways_request_2022_08_01.gmt;76;31;1;12378;0.1739970160978369;1.0;FLNA
WP4595;Urea cycle and associated pathways;WP_allPathways_request_2022_08_01.gmt;24;31;0;12378;1.0;1.0;
WP4577;Neurodegeneration with brain iron accumulation (NBIA) subtypes pathway;WP_allPathways_request_2022_08_01.gmt;44;31;0;12378;1.0;1.0;
WP4549;Fragile X syndrome;WP_allPathways_request_2022_08_01.gmt;112;31;1;12378;0.24581528819842155;1.0;MMP9
WP4545;Oxysterols derived from cholesterol;WP_allPathways_request_2022_08_01.gmt;46;31;0;12378;1.0;1.0;
WP4540;Hippo signaling regulation pathways;WP_allPathways_request_2022_08_01.gmt;98;31;0;12378;1.0;1.0;
WP4535;Envelope proteins and their potential roles in EDMD physiopathology;WP_allPathways_request_2022_08_01.gmt;46;31;0;12378;1.0;1.0;
WP4524;Alternative pathway of fetal androgen synthesis;WP_allPathways_request_2022_08_01.gmt;11;31;0;12378;1.0;1.0;
WP4523;Classical pathway of steroidogenesis with glucocorticoid and mineralocorticoid metabolism;WP_allPathways_request_2022_08_01.gmt;16;31;0;12378;1.0;1.0;
WP4522;Metabolic pathway of LDL, HDL and TG, including diseases;WP_allPathways_request_2022_08_01.gmt;17;31;0;12378;1.0;1.0;
WP4521;Glycosylation and related congenital defects;WP_allPathways_request_2022_08_01.gmt;25;31;0;12378;1.0;1.0;
WP4519;Cerebral organic acidurias, including diseases;WP_allPathways_request_2022_08_01.gmt;8;31;0;12378;1.0;1.0;
WP4518;Gamma-glutamyl cycle for the biosynthesis and degradation of glutathione, including diseases;WP_allPathways_request_2022_08_01.gmt;6;31;0;12378;1.0;1.0;
WP4507;Molybdenum cofactor (Moco) biosynthesis;WP_allPathways_request_2022_08_01.gmt;7;31;0;12378;1.0;1.0;
WP4504;Cysteine and methionine catabolism;WP_allPathways_request_2022_08_01.gmt;15;31;0;12378;1.0;1.0;
WP5224;2q37 copy number variation syndrome;WP_allPathways_request_2022_08_01.gmt;168;31;0;12378;1.0;1.0;
