WPID;WPTitle;Source;WPSize;TargetSize;IntersectionSize;UniversSize;pValue;pAdjusted;Intersection
WP5202;Alstrom syndrome;WP_allPathways_request_2022_08_01.gmt;33;35;0;12378;1.0;1.0;
WP5200;Dravet syndrome;WP_allPathways_request_2022_08_01.gmt;18;35;0;12378;1.0;1.0;
WP5195;Disorders in ketolysis;WP_allPathways_request_2022_08_01.gmt;5;35;0;12378;1.0;1.0;
WP5193;Cholesterol synthesis disorders;WP_allPathways_request_2022_08_01.gmt;18;35;0;12378;1.0;1.0;
WP5190;Creatine pathway;WP_allPathways_request_2022_08_01.gmt;5;35;0;12378;1.0;1.0;
WP5189;Copper metabolism;WP_allPathways_request_2022_08_01.gmt;4;35;0;12378;1.0;1.0;
WP5178;Disorders of fructose metabolism;WP_allPathways_request_2022_08_01.gmt;14;35;0;12378;1.0;1.0;
WP5176;Disorders of bile acid synthesis and biliary transport;WP_allPathways_request_2022_08_01.gmt;20;35;0;12378;1.0;1.0;
WP4842;Mammalian disorder of sexual development;WP_allPathways_request_2022_08_01.gmt;25;35;0;12378;1.0;1.0;
WP5175;Disorders in ketone body synthesis;WP_allPathways_request_2022_08_01.gmt;5;35;0;12378;1.0;1.0;
WP5171;Leukotriene metabolic pathway;WP_allPathways_request_2022_08_01.gmt;13;35;0;12378;1.0;1.0;
WP5169;Hemesynthesis defects and porphyrias;WP_allPathways_request_2022_08_01.gmt;9;35;0;12378;1.0;1.0;
WP5166;Glyoxylate metabolism;WP_allPathways_request_2022_08_01.gmt;11;35;0;12378;1.0;1.0;
WP5124;Alzheimer's disease;WP_allPathways_request_2022_08_01.gmt;262;35;1;12378;0.5275506689147839;1.0;ADAM10
WP5120;Inclusion body myositis;WP_allPathways_request_2022_08_01.gmt;11;35;0;12378;1.0;1.0;
WP5114;Nucleotide excision repair in xeroderma pigmentosum ;WP_allPathways_request_2022_08_01.gmt;74;35;0;12378;1.0;1.0;
WP5112;Familial hyperlipidemia type 5;WP_allPathways_request_2022_08_01.gmt;15;35;0;12378;1.0;1.0;
WP5111;Familial hyperlipidemia type 4;WP_allPathways_request_2022_08_01.gmt;22;35;0;12378;1.0;1.0;
WP5110;Familial hyperlipidemia type 3;WP_allPathways_request_2022_08_01.gmt;13;35;0;12378;1.0;1.0;
WP5109;Familial hyperlipidemia type 2;WP_allPathways_request_2022_08_01.gmt;16;35;0;12378;1.0;1.0;
WP5173;Disorders of galactose metabolism ;WP_allPathways_request_2022_08_01.gmt;13;35;0;12378;1.0;1.0;
WP5104;Acquired partial lipodystrophy / Barraquer-Simons syndrome;WP_allPathways_request_2022_08_01.gmt;10;35;0;12378;1.0;1.0;
WP4814;Somatic sex determination;WP_allPathways_request_2022_08_01.gmt;14;35;0;12378;1.0;1.0;
WP5223;2q21.1 copy number variation syndrome;WP_allPathways_request_2022_08_01.gmt;42;35;0;12378;1.0;1.0;
WP4299;Lamin A-processing pathway;WP_allPathways_request_2022_08_01.gmt;3;35;0;12378;1.0;1.0;
WP4297;Thiamine metabolic pathways;WP_allPathways_request_2022_08_01.gmt;9;35;0;12378;1.0;1.0;
WP4292;Methionine metabolism leading to sulfur amino acids and related disorders;WP_allPathways_request_2022_08_01.gmt;11;35;0;12378;1.0;1.0;
WP4288;MTHFR deficiency;WP_allPathways_request_2022_08_01.gmt;24;35;0;12378;1.0;1.0;
WP4271;Vitamin B12 disorders;WP_allPathways_request_2022_08_01.gmt;13;35;0;12378;1.0;1.0;
WP4259;Disorders of folate metabolism and transport;WP_allPathways_request_2022_08_01.gmt;13;35;0;12378;1.0;1.0;
WP4236;Krebs cycle disorders;WP_allPathways_request_2022_08_01.gmt;7;35;0;12378;1.0;1.0;
WP4228;Vitamin B6-dependent and responsive disorders;WP_allPathways_request_2022_08_01.gmt;4;35;0;12378;1.0;1.0;
WP4225;Pyrimidine metabolism and related diseases;WP_allPathways_request_2022_08_01.gmt;17;35;0;12378;1.0;1.0;
WP4224;Purine metabolism and related disorders;WP_allPathways_request_2022_08_01.gmt;22;35;0;12378;1.0;1.0;
WP4220;Neurotransmitter disorders;WP_allPathways_request_2022_08_01.gmt;4;35;0;12378;1.0;1.0;
WP4157;GABA metabolism (aka GHB);WP_allPathways_request_2022_08_01.gmt;6;35;0;12378;1.0;1.0;
WP4156;Biosynthesis and regeneration of tetrahydrobiopterin and catabolism of phenylalanine;WP_allPathways_request_2022_08_01.gmt;2;35;0;12378;1.0;1.0;
WP4153;Degradation pathway of sphingolipids, including diseases;WP_allPathways_request_2022_08_01.gmt;10;35;0;12378;1.0;1.0;
WP3998;Prader-Willi and Angelman syndrome;WP_allPathways_request_2022_08_01.gmt;66;35;0;12378;1.0;1.0;
WP3995;Prion disease pathway;WP_allPathways_request_2022_08_01.gmt;33;35;1;12378;0.08932031684898759;1.0;PDIA3
WP3853;ERK pathway in Huntington's disease;WP_allPathways_request_2022_08_01.gmt;15;35;0;12378;1.0;1.0;
WP3584;MECP2 and associated Rett syndrome;WP_allPathways_request_2022_08_01.gmt;73;35;0;12378;1.0;1.0;
WP3569;Fanconi Anemia Pathway;WP_allPathways_request_2022_08_01.gmt;39;35;0;12378;1.0;1.0;
WP2447;Amyotrophic lateral sclerosis (ALS);WP_allPathways_request_2022_08_01.gmt;38;35;0;12378;1.0;1.0;
WP2371;Parkinson's disease pathway;WP_allPathways_request_2022_08_01.gmt;47;35;0;12378;1.0;1.0;
WP4312;Rett syndrome causing genes;WP_allPathways_request_2022_08_01.gmt;48;35;0;12378;1.0;1.0;
WP4830;GDNF/RET signaling axis;WP_allPathways_request_2022_08_01.gmt;23;35;0;12378;1.0;1.0;
WP4320;Effect of progerin on genes involved in Hutchinson-Gilford progeria syndrome;WP_allPathways_request_2022_08_01.gmt;37;35;0;12378;1.0;1.0;
WP4506;Tyrosine metabolism;WP_allPathways_request_2022_08_01.gmt;4;35;0;12378;1.0;1.0;
WP4804;Cholesterol biosynthesis with skeletal dysplasias;WP_allPathways_request_2022_08_01.gmt;7;35;0;12378;1.0;1.0;
WP4803;Ciliopathies;WP_allPathways_request_2022_08_01.gmt;184;35;0;12378;1.0;1.0;
WP4792;Purine metabolism;WP_allPathways_request_2022_08_01.gmt;13;35;0;12378;1.0;1.0;
WP4746;Thyroid hormones production and peripheral downstream signaling effects;WP_allPathways_request_2022_08_01.gmt;92;35;0;12378;1.0;1.0;
WP4688;Serine metabolism;WP_allPathways_request_2022_08_01.gmt;8;35;0;12378;1.0;1.0;
WP4686;Leucine, isoleucine and valine metabolism;WP_allPathways_request_2022_08_01.gmt;24;35;0;12378;1.0;1.0;
WP4673;Male infertility;WP_allPathways_request_2022_08_01.gmt;145;35;1;12378;0.33833296881593744;1.0;MMP9
WP4657;22q11.2 copy number variation syndrome;WP_allPathways_request_2022_08_01.gmt;149;35;0;12378;1.0;1.0;
WP4656;Joubert syndrome;WP_allPathways_request_2022_08_01.gmt;76;35;0;12378;1.0;1.0;
WP4595;Urea cycle and associated pathways;WP_allPathways_request_2022_08_01.gmt;24;35;0;12378;1.0;1.0;
WP4577;Neurodegeneration with brain iron accumulation (NBIA) subtypes pathway;WP_allPathways_request_2022_08_01.gmt;44;35;0;12378;1.0;1.0;
WP4545;Oxysterols derived from cholesterol;WP_allPathways_request_2022_08_01.gmt;46;35;0;12378;1.0;1.0;
WP4540;Hippo signaling regulation pathways;WP_allPathways_request_2022_08_01.gmt;98;35;1;12378;0.2431511020445713;1.0;PDGFRA
WP4535;Envelope proteins and their potential roles in EDMD physiopathology;WP_allPathways_request_2022_08_01.gmt;46;35;0;12378;1.0;1.0;
WP4524;Alternative pathway of fetal androgen synthesis;WP_allPathways_request_2022_08_01.gmt;11;35;0;12378;1.0;1.0;
WP4523;Classical pathway of steroidogenesis with glucocorticoid and mineralocorticoid metabolism;WP_allPathways_request_2022_08_01.gmt;16;35;0;12378;1.0;1.0;
WP4522;Metabolic pathway of LDL, HDL and TG, including diseases;WP_allPathways_request_2022_08_01.gmt;17;35;0;12378;1.0;1.0;
WP4521;Glycosylation and related congenital defects;WP_allPathways_request_2022_08_01.gmt;25;35;0;12378;1.0;1.0;
WP4519;Cerebral organic acidurias, including diseases;WP_allPathways_request_2022_08_01.gmt;8;35;0;12378;1.0;1.0;
WP4518;Gamma-glutamyl cycle for the biosynthesis and degradation of glutathione, including diseases;WP_allPathways_request_2022_08_01.gmt;6;35;0;12378;1.0;1.0;
WP4507;Molybdenum cofactor (Moco) biosynthesis;WP_allPathways_request_2022_08_01.gmt;7;35;0;12378;1.0;1.0;
WP4504;Cysteine and methionine catabolism;WP_allPathways_request_2022_08_01.gmt;15;35;0;12378;1.0;1.0;
WP5224;2q37 copy number variation syndrome;WP_allPathways_request_2022_08_01.gmt;168;35;0;12378;1.0;1.0;
