PathwayIDs;PathwayNames;PathwayBackgroundNames;PathwaySizes;TargetSizes;IntersectionSize;BackgroundSizes;pValue;pAdjusted;Intersection
WP4746;Thyroid hormones production and peripheral downstream signaling effects;WP_allPathways_request_2022_08_11.gmt;92;65;0;12378;1.0;1.0;
WP4688;Serine metabolism;WP_allPathways_request_2022_08_11.gmt;8;65;0;12378;1.0;1.0;
WP4686;Leucine, isoleucine and valine metabolism;WP_allPathways_request_2022_08_11.gmt;24;65;0;12378;1.0;1.0;
WP4673;Male infertility;WP_allPathways_request_2022_08_11.gmt;145;65;2;12378;0.17667278988837848;1.0;MMP2 MMP9
WP4657;22q11.2 copy number variation syndrome;WP_allPathways_request_2022_08_11.gmt;149;65;1;12378;0.5458095212259945;1.0;MAG
WP4656;Joubert syndrome;WP_allPathways_request_2022_08_11.gmt;76;65;0;12378;1.0;1.0;
WP4595;Urea cycle and associated pathways;WP_allPathways_request_2022_08_11.gmt;24;65;0;12378;1.0;1.0;
WP4577;Neurodegeneration with brain iron accumulation (NBIA) subtypes pathway;WP_allPathways_request_2022_08_11.gmt;44;65;0;12378;1.0;1.0;
WP4549;Fragile X syndrome;WP_allPathways_request_2022_08_11.gmt;112;65;1;12378;0.4469777180207417;1.0;MMP9
WP4545;Oxysterols derived from cholesterol;WP_allPathways_request_2022_08_11.gmt;46;65;0;12378;1.0;1.0;
WP4541;Hippo-Merlin signaling dysregulation;WP_allPathways_request_2022_08_11.gmt;120;65;1;12378;0.46999852229421973;1.0;ITGB6
WP4540;Hippo signaling regulation pathways;WP_allPathways_request_2022_08_11.gmt;98;65;0;12378;1.0;1.0;
WP4524;Alternative pathway of fetal androgen synthesis;WP_allPathways_request_2022_08_11.gmt;11;65;0;12378;1.0;1.0;
WP4523;Classical pathway of steroidogenesis with glucocorticoid and mineralocorticoid metabolism;WP_allPathways_request_2022_08_11.gmt;16;65;0;12378;1.0;1.0;
WP4521;Glycosylation and related congenital defects;WP_allPathways_request_2022_08_11.gmt;25;65;0;12378;1.0;1.0;
WP4519;Cerebral organic acidurias, including diseases;WP_allPathways_request_2022_08_11.gmt;8;65;0;12378;1.0;1.0;
WP4518;Gamma-glutamyl cycle for the biosynthesis and degradation of glutathione, including diseases;WP_allPathways_request_2022_08_11.gmt;6;65;0;12378;1.0;1.0;
WP4507;Molybdenum cofactor (Moco) biosynthesis;WP_allPathways_request_2022_08_11.gmt;7;65;0;12378;1.0;1.0;
WP4830;GDNF/RET signaling axis;WP_allPathways_request_2022_08_11.gmt;23;65;0;12378;1.0;1.0;
WP5224;2q37 copy number variation syndrome;WP_allPathways_request_2022_08_11.gmt;168;65;2;12378;0.2205856166097397;1.0;CXCL12 PDGFA
