PathwayIDs;PathwayNames;PathwayBackgroundNames;PathwaySizes;TargetSizes;IntersectionSize;BackgroundSizes;pValue;pAdjusted;Intersection
WP4906;3q29 copy number variation syndrome;WikiPathway_2022_08_24;75;30;1;12399;0.16659132528262796;1.0;MAD2L1BP
WP4905;1q21.1 copy number variation syndrome;WikiPathway_2022_08_24;36;30;0;12399;1.0;1.0;
WP4879;Overlap between signal transduction pathways contributing to LMNA laminopathies;WikiPathway_2022_08_24;57;30;0;12399;1.0;1.0;
WP4871;Kisspeptin/kisspeptin receptor system in the ovary;WikiPathway_2022_08_24;39;30;0;12399;1.0;1.0;
WP4844;Influence of laminopathies on Wnt signaling;WikiPathway_2022_08_24;37;30;0;12399;1.0;1.0;
WP4950;16p11.2 distal deletion syndrome;WikiPathway_2022_08_24;33;30;0;12399;1.0;1.0;
WP4842;Mammalian disorder of sexual development;WikiPathway_2022_08_24;25;30;0;12399;1.0;1.0;
WP5108;Familial  hyperlipidemia type 1;WikiPathway_2022_08_24;18;30;0;12399;1.0;1.0;
WP5110;Familial hyperlipidemia type 3;WikiPathway_2022_08_24;13;30;0;12399;1.0;1.0;
WP5224;2q37 copy number variation syndrome;WikiPathway_2022_08_24;168;30;0;12399;1.0;1.0;
WP5223;2q21.1 copy number variation syndrome;WikiPathway_2022_08_24;42;30;0;12399;1.0;1.0;
WP5222;2q13 copy number variation syndrome;WikiPathway_2022_08_24;68;30;0;12399;1.0;1.0;
WP5221;2q11.2 copy number variation syndrome;WikiPathway_2022_08_24;65;30;0;12399;1.0;1.0;
WP5202;Alstrom syndrome;WikiPathway_2022_08_24;33;30;0;12399;1.0;1.0;
WP5200;Dravet syndrome;WikiPathway_2022_08_24;24;30;0;12399;1.0;1.0;
WP5195;Disorders in ketolysis;WikiPathway_2022_08_24;5;30;0;12399;1.0;1.0;
WP5193;Cholesterol synthesis disorders;WikiPathway_2022_08_24;18;30;0;12399;1.0;1.0;
WP5190;Creatine pathway;WikiPathway_2022_08_24;5;30;0;12399;1.0;1.0;
WP5189;Copper metabolism;WikiPathway_2022_08_24;4;30;0;12399;1.0;1.0;
WP5109;Familial hyperlipidemia type 2;WikiPathway_2022_08_24;16;30;0;12399;1.0;1.0;
WP5178;Disorders of fructose metabolism;WikiPathway_2022_08_24;14;30;0;12399;1.0;1.0;
WP5175;Disorders in ketone body synthesis;WikiPathway_2022_08_24;5;30;0;12399;1.0;1.0;
WP5173;Disorders of galactose metabolism ;WikiPathway_2022_08_24;13;30;0;12399;1.0;1.0;
WP5171;Leukotriene metabolic pathway;WikiPathway_2022_08_24;13;30;0;12399;1.0;1.0;
WP5169;Hemesynthesis defects and porphyrias;WikiPathway_2022_08_24;9;30;0;12399;1.0;1.0;
WP5166;Glyoxylate metabolism;WikiPathway_2022_08_24;11;30;0;12399;1.0;1.0;
WP5124;Alzheimer's disease;WikiPathway_2022_08_24;262;30;0;12399;1.0;1.0;
WP5120;Inclusion body myositis;WikiPathway_2022_08_24;11;30;0;12399;1.0;1.0;
WP5114;Nucleotide excision repair in xeroderma pigmentosum ;WikiPathway_2022_08_24;74;30;0;12399;1.0;1.0;
WP5112;Familial hyperlipidemia type 5;WikiPathway_2022_08_24;15;30;0;12399;1.0;1.0;
WP5111;Familial hyperlipidemia type 4;WikiPathway_2022_08_24;22;30;0;12399;1.0;1.0;
WP5176;Disorders of bile acid synthesis and biliary transport;WikiPathway_2022_08_24;20;30;0;12399;1.0;1.0;
WP4830;GDNF/RET signaling axis;WikiPathway_2022_08_24;23;30;0;12399;1.0;1.0;
WP4823;Genes controlling nephrogenesis;WikiPathway_2022_08_24;44;30;0;12399;1.0;1.0;
WP4814;Somatic sex determination;WikiPathway_2022_08_24;14;30;0;12399;1.0;1.0;
WP4299;Lamin A-processing pathway;WikiPathway_2022_08_24;3;30;0;12399;1.0;1.0;
WP4298;Acute viral myocarditis;WikiPathway_2022_08_24;85;30;0;12399;1.0;1.0;
WP4297;Thiamine metabolic pathways;WikiPathway_2022_08_24;9;30;0;12399;1.0;1.0;
WP4292;Methionine metabolism leading to sulfur amino acids and related disorders;WikiPathway_2022_08_24;11;30;0;12399;1.0;1.0;
WP4288;MTHFR deficiency;WikiPathway_2022_08_24;24;30;0;12399;1.0;1.0;
WP4271;Vitamin B12 disorders;WikiPathway_2022_08_24;13;30;0;12399;1.0;1.0;
WP4259;Disorders of folate metabolism and transport;WikiPathway_2022_08_24;13;30;0;12399;1.0;1.0;
WP4236;Krebs cycle disorders;WikiPathway_2022_08_24;7;30;0;12399;1.0;1.0;
WP4228;Vitamin B6-dependent and responsive disorders;WikiPathway_2022_08_24;4;30;0;12399;1.0;1.0;
WP4225;Pyrimidine metabolism and related diseases;WikiPathway_2022_08_24;17;30;0;12399;1.0;1.0;
WP4312;Rett syndrome causing genes;WikiPathway_2022_08_24;48;30;0;12399;1.0;1.0;
WP4224;Purine metabolism and related disorders;WikiPathway_2022_08_24;22;30;0;12399;1.0;1.0;
WP4157;GABA metabolism (aka GHB);WikiPathway_2022_08_24;6;30;0;12399;1.0;1.0;
WP4156;Biosynthesis and regeneration of tetrahydrobiopterin and catabolism of phenylalanine;WikiPathway_2022_08_24;10;30;0;12399;1.0;1.0;
WP4153;Degradation pathway of sphingolipids, including diseases;WikiPathway_2022_08_24;15;30;0;12399;1.0;1.0;
WP3998;Prader-Willi and Angelman syndrome;WikiPathway_2022_08_24;68;30;0;12399;1.0;1.0;
WP3995;Prion disease pathway;WikiPathway_2022_08_24;33;30;0;12399;1.0;1.0;
WP3853;ERK pathway in Huntington's disease;WikiPathway_2022_08_24;15;30;0;12399;1.0;1.0;
WP3584;MECP2 and associated Rett syndrome;WikiPathway_2022_08_24;73;30;0;12399;1.0;1.0;
WP3569;Fanconi Anemia Pathway;WikiPathway_2022_08_24;39;30;0;12399;1.0;1.0;
WP2447;Amyotrophic lateral sclerosis (ALS);WikiPathway_2022_08_24;38;30;0;12399;1.0;1.0;
WP2371;Parkinson's disease pathway;WikiPathway_2022_08_24;47;30;0;12399;1.0;1.0;
WP4220;Neurotransmitter disorders;WikiPathway_2022_08_24;4;30;0;12399;1.0;1.0;
WP4320;Effect of progerin on genes involved in Hutchinson-Gilford progeria syndrome;WikiPathway_2022_08_24;37;30;0;12399;1.0;1.0;
WP4504;Cysteine and methionine catabolism;WikiPathway_2022_08_24;15;30;0;12399;1.0;1.0;
WP4506;Tyrosine metabolism and related disorders;WikiPathway_2022_08_24;5;30;0;12399;1.0;1.0;
WP4804;Cholesterol biosynthesis with skeletal dysplasias;WikiPathway_2022_08_24;7;30;0;12399;1.0;1.0;
WP4803;Ciliopathies;WikiPathway_2022_08_24;184;30;0;12399;1.0;1.0;
WP4792;Purine metabolism;WikiPathway_2022_08_24;13;30;0;12399;1.0;1.0;
WP4746;Thyroid hormones production and peripheral downstream signaling effects;WikiPathway_2022_08_24;92;30;1;12399;0.2004380167884801;1.0;FOXO1
WP4688;Serine metabolism;WikiPathway_2022_08_24;8;30;0;12399;1.0;1.0;
WP4686;Leucine, isoleucine and valine metabolism;WikiPathway_2022_08_24;24;30;0;12399;1.0;1.0;
WP4673;Male infertility;WikiPathway_2022_08_24;145;30;0;12399;1.0;1.0;
WP4657;22q11.2 copy number variation syndrome;WikiPathway_2022_08_24;149;30;2;12399;0.05011101534490565;1.0;KLHL22 PLK1
WP4656;Joubert syndrome;WikiPathway_2022_08_24;76;30;0;12399;1.0;1.0;
WP4595;Urea cycle and associated pathways;WikiPathway_2022_08_24;24;30;0;12399;1.0;1.0;
WP4577;Neurodegeneration with brain iron accumulation (NBIA) subtypes pathway;WikiPathway_2022_08_24;44;30;0;12399;1.0;1.0;
WP4549;Fragile X syndrome;WikiPathway_2022_08_24;112;30;0;12399;1.0;1.0;
WP4545;Oxysterols derived from cholesterol;WikiPathway_2022_08_24;46;30;0;12399;1.0;1.0;
WP4541;Hippo-Merlin signaling dysregulation;WikiPathway_2022_08_24;120;30;1;12399;0.2533087888204545;1.0;MST1
WP4540;Hippo signaling regulation pathways;WikiPathway_2022_08_24;98;30;1;12399;0.2120635813535049;1.0;MST1
WP4535;Envelope proteins and their potential roles in EDMD physiopathology;WikiPathway_2022_08_24;46;30;0;12399;1.0;1.0;
WP4524;Alternative pathway of fetal androgen synthesis;WikiPathway_2022_08_24;11;30;0;12399;1.0;1.0;
WP4523;Classical pathway of steroidogenesis with glucocorticoid and mineralocorticoid metabolism;WikiPathway_2022_08_24;16;30;0;12399;1.0;1.0;
WP4522;Metabolic pathway of LDL, HDL and TG, including diseases;WikiPathway_2022_08_24;17;30;0;12399;1.0;1.0;
WP4521;Glycosylation and related congenital defects;WikiPathway_2022_08_24;25;30;0;12399;1.0;1.0;
WP4519;Cerebral organic acidurias, including diseases;WikiPathway_2022_08_24;8;30;0;12399;1.0;1.0;
WP4518;Gamma-glutamyl cycle for the biosynthesis and degradation of glutathione, including diseases;WikiPathway_2022_08_24;6;30;0;12399;1.0;1.0;
WP4507;Molybdenum cofactor (Moco) biosynthesis;WikiPathway_2022_08_24;7;30;0;12399;1.0;1.0;
WP5234;Bardet-Biedl syndrome;WikiPathway_2022_08_24;88;30;0;12399;1.0;1.0;
WP5269;Genetic causes of PSVD/INCPH;WikiPathway_2022_08_24;37;30;0;12399;1.0;1.0;
