WPID;WPTitle;Source;WPSize;TargetSize;IntersectionSize;UniversSize;pValue;pAdjusted;Intersection
WP4949;16p11.2 proximal deletion syndrome;WikiPathway_2022_08_05;81;29;0;12379;1.0;1.0;
WP5103;Progeria-associated lipodystrophy;WikiPathway_2022_08_05;22;29;0;12379;1.0;1.0;
WP5104;Acquired partial lipodystrophy / Barraquer-Simons syndrome;WikiPathway_2022_08_05;10;29;0;12379;1.0;1.0;
WP5108;Familial  hyperlipidemia type 1;WikiPathway_2022_08_05;18;29;0;12379;1.0;1.0;
WP5222;2q13 copy number variation syndrome;WikiPathway_2022_08_05;68;29;0;12379;1.0;1.0;
WP5221;2q11.2 copy number variation syndrome;WikiPathway_2022_08_05;65;29;0;12379;1.0;1.0;
WP5202;Alstrom syndrome;WikiPathway_2022_08_05;33;29;0;12379;1.0;1.0;
WP5200;Dravet syndrome;WikiPathway_2022_08_05;18;29;0;12379;1.0;1.0;
WP5195;Disorders in ketolysis;WikiPathway_2022_08_05;5;29;0;12379;1.0;1.0;
WP5193;Cholesterol synthesis disorders;WikiPathway_2022_08_05;18;29;0;12379;1.0;1.0;
WP5190;Creatine pathway;WikiPathway_2022_08_05;5;29;0;12379;1.0;1.0;
WP5189;Copper metabolism;WikiPathway_2022_08_05;4;29;0;12379;1.0;1.0;
WP5178;Disorders of fructose metabolism;WikiPathway_2022_08_05;14;29;0;12379;1.0;1.0;
WP5176;Disorders of bile acid synthesis and biliary transport;WikiPathway_2022_08_05;20;29;0;12379;1.0;1.0;
WP4842;Mammalian disorder of sexual development;WikiPathway_2022_08_05;25;29;0;12379;1.0;1.0;
WP5175;Disorders in ketone body synthesis;WikiPathway_2022_08_05;5;29;0;12379;1.0;1.0;
WP5171;Leukotriene metabolic pathway;WikiPathway_2022_08_05;13;29;0;12379;1.0;1.0;
WP5169;Hemesynthesis defects and porphyrias;WikiPathway_2022_08_05;9;29;0;12379;1.0;1.0;
WP5166;Glyoxylate metabolism;WikiPathway_2022_08_05;11;29;0;12379;1.0;1.0;
WP5124;Alzheimer's disease;WikiPathway_2022_08_05;262;29;1;12379;0.4626362834902144;1.0;NRBF2
WP5120;Inclusion body myositis;WikiPathway_2022_08_05;11;29;0;12379;1.0;1.0;
WP5114;Nucleotide excision repair in xeroderma pigmentosum ;WikiPathway_2022_08_05;74;29;0;12379;1.0;1.0;
WP5112;Familial hyperlipidemia type 5;WikiPathway_2022_08_05;15;29;0;12379;1.0;1.0;
WP5111;Familial hyperlipidemia type 4;WikiPathway_2022_08_05;22;29;0;12379;1.0;1.0;
WP5110;Familial hyperlipidemia type 3;WikiPathway_2022_08_05;13;29;0;12379;1.0;1.0;
WP5109;Familial hyperlipidemia type 2;WikiPathway_2022_08_05;16;29;0;12379;1.0;1.0;
WP5173;Disorders of galactose metabolism ;WikiPathway_2022_08_05;13;29;0;12379;1.0;1.0;
WP4830;GDNF/RET signaling axis;WikiPathway_2022_08_05;23;29;0;12379;1.0;1.0;
WP4814;Somatic sex determination;WikiPathway_2022_08_05;14;29;0;12379;1.0;1.0;
WP5223;2q21.1 copy number variation syndrome;WikiPathway_2022_08_05;42;29;0;12379;1.0;1.0;
WP4298;Acute viral myocarditis;WikiPathway_2022_08_05;85;29;0;12379;1.0;1.0;
WP4297;Thiamine metabolic pathways;WikiPathway_2022_08_05;9;29;0;12379;1.0;1.0;
WP4292;Methionine metabolism leading to sulfur amino acids and related disorders;WikiPathway_2022_08_05;11;29;0;12379;1.0;1.0;
WP4288;MTHFR deficiency;WikiPathway_2022_08_05;24;29;0;12379;1.0;1.0;
WP4271;Vitamin B12 disorders;WikiPathway_2022_08_05;13;29;0;12379;1.0;1.0;
WP4259;Disorders of folate metabolism and transport;WikiPathway_2022_08_05;13;29;0;12379;1.0;1.0;
WP4236;Krebs cycle disorders;WikiPathway_2022_08_05;7;29;0;12379;1.0;1.0;
WP4228;Vitamin B6-dependent and responsive disorders;WikiPathway_2022_08_05;4;29;0;12379;1.0;1.0;
WP4225;Pyrimidine metabolism and related diseases;WikiPathway_2022_08_05;17;29;0;12379;1.0;1.0;
WP4224;Purine metabolism and related disorders;WikiPathway_2022_08_05;22;29;0;12379;1.0;1.0;
WP4220;Neurotransmitter disorders;WikiPathway_2022_08_05;4;29;0;12379;1.0;1.0;
WP4157;GABA metabolism (aka GHB);WikiPathway_2022_08_05;6;29;0;12379;1.0;1.0;
WP4156;Biosynthesis and regeneration of tetrahydrobiopterin and catabolism of phenylalanine;WikiPathway_2022_08_05;2;29;0;12379;1.0;1.0;
WP4153;Degradation pathway of sphingolipids, including diseases;WikiPathway_2022_08_05;10;29;0;12379;1.0;1.0;
WP3998;Prader-Willi and Angelman syndrome;WikiPathway_2022_08_05;66;29;0;12379;1.0;1.0;
WP3995;Prion disease pathway;WikiPathway_2022_08_05;33;29;1;12379;0.07457239546254837;1.0;RXRA
WP3853;ERK pathway in Huntington's disease;WikiPathway_2022_08_05;15;29;0;12379;1.0;1.0;
WP3584;MECP2 and associated Rett syndrome;WikiPathway_2022_08_05;73;29;1;12379;0.15778211171434525;1.0;NCOR1
WP3569;Fanconi Anemia Pathway;WikiPathway_2022_08_05;39;29;0;12379;1.0;1.0;
WP2447;Amyotrophic lateral sclerosis (ALS);WikiPathway_2022_08_05;38;29;0;12379;1.0;1.0;
WP2371;Parkinson's disease pathway;WikiPathway_2022_08_05;47;29;0;12379;1.0;1.0;
WP4299;Lamin A-processing pathway;WikiPathway_2022_08_05;3;29;0;12379;1.0;1.0;
WP4320;Effect of progerin on genes involved in Hutchinson-Gilford progeria syndrome;WikiPathway_2022_08_05;37;29;0;12379;1.0;1.0;
WP4504;Cysteine and methionine catabolism;WikiPathway_2022_08_05;15;29;0;12379;1.0;1.0;
WP4506;Tyrosine metabolism;WikiPathway_2022_08_05;4;29;0;12379;1.0;1.0;
WP4804;Cholesterol biosynthesis with skeletal dysplasias;WikiPathway_2022_08_05;7;29;0;12379;1.0;1.0;
WP4803;Ciliopathies;WikiPathway_2022_08_05;184;29;0;12379;1.0;1.0;
WP4792;Purine metabolism;WikiPathway_2022_08_05;13;29;0;12379;1.0;1.0;
WP4688;Serine metabolism;WikiPathway_2022_08_05;8;29;0;12379;1.0;1.0;
WP4686;Leucine, isoleucine and valine metabolism;WikiPathway_2022_08_05;24;29;0;12379;1.0;1.0;
WP4673;Male infertility;WikiPathway_2022_08_05;145;29;0;12379;1.0;1.0;
WP4657;22q11.2 copy number variation syndrome;WikiPathway_2022_08_05;149;29;2;12379;0.04726963160987341;1.0;NCOR1 TXNRD2
WP4656;Joubert syndrome;WikiPathway_2022_08_05;76;29;0;12379;1.0;1.0;
WP4595;Urea cycle and associated pathways;WikiPathway_2022_08_05;24;29;0;12379;1.0;1.0;
WP4577;Neurodegeneration with brain iron accumulation (NBIA) subtypes pathway;WikiPathway_2022_08_05;44;29;0;12379;1.0;1.0;
WP4823;Genes controlling nephrogenesis;WikiPathway_2022_08_05;44;29;0;12379;1.0;1.0;
WP4549;Fragile X syndrome;WikiPathway_2022_08_05;112;29;0;12379;1.0;1.0;
WP4541;Hippo-Merlin signaling dysregulation;WikiPathway_2022_08_05;120;29;0;12379;1.0;1.0;
WP4540;Hippo signaling regulation pathways;WikiPathway_2022_08_05;98;29;0;12379;1.0;1.0;
WP4535;Envelope proteins and their potential roles in EDMD physiopathology;WikiPathway_2022_08_05;46;29;0;12379;1.0;1.0;
WP4524;Alternative pathway of fetal androgen synthesis;WikiPathway_2022_08_05;11;29;0;12379;1.0;1.0;
WP4523;Classical pathway of steroidogenesis with glucocorticoid and mineralocorticoid metabolism;WikiPathway_2022_08_05;16;29;0;12379;1.0;1.0;
WP4522;Metabolic pathway of LDL, HDL and TG, including diseases;WikiPathway_2022_08_05;17;29;0;12379;1.0;1.0;
WP4521;Glycosylation and related congenital defects;WikiPathway_2022_08_05;25;29;0;12379;1.0;1.0;
WP4519;Cerebral organic acidurias, including diseases;WikiPathway_2022_08_05;8;29;0;12379;1.0;1.0;
WP4518;Gamma-glutamyl cycle for the biosynthesis and degradation of glutathione, including diseases;WikiPathway_2022_08_05;6;29;0;12379;1.0;1.0;
WP4507;Molybdenum cofactor (Moco) biosynthesis;WikiPathway_2022_08_05;7;29;0;12379;1.0;1.0;
WP4545;Oxysterols derived from cholesterol;WikiPathway_2022_08_05;46;29;1;12379;0.10244994131692284;1.0;NR1H2
WP5224;2q37 copy number variation syndrome;WikiPathway_2022_08_05;168;29;0;12379;1.0;1.0;
