PathwayIDs;PathwayNames;PathwayBackgroundNames;PathwaySizes;TargetSizes;IntersectionSize;BackgroundSizes;pValue;pAdjusted;Intersection
WP5102;Familial partial lipodystrophy;WikiPathway_2022_08_24;30;63;1;12399;0.14187000202401;0.867910600617473;STAT5B
WP5030;Ethylmalonic encephalopathy;WikiPathway_2022_08_24;3;63;0;12399;1.0;1.0;
WP5037;Riboflavin and CoQ disorders;WikiPathway_2022_08_24;14;63;0;12399;1.0;1.0;
WP5031;Biotin metabolism, including IMDs;WikiPathway_2022_08_24;9;63;0;12399;1.0;1.0;
WP5103;Progeria-associated lipodystrophy;WikiPathway_2022_08_24;22;63;0;12399;1.0;1.0;
WP4971;Phosphoinositides metabolism;WikiPathway_2022_08_24;49;63;0;12399;1.0;1.0;
WP4949;16p11.2 proximal deletion syndrome;WikiPathway_2022_08_24;81;63;0;12399;1.0;1.0;
WP4942;15q13.3 copy number variation syndrome;WikiPathway_2022_08_24;32;63;0;12399;1.0;1.0;
WP4940;15q11.2 copy number variation syndrome;WikiPathway_2022_08_24;10;63;0;12399;1.0;1.0;
WP4932;7q11.23 copy number variation syndrome;WikiPathway_2022_08_24;113;63;0;12399;1.0;1.0;
WP4905;1q21.1 copy number variation syndrome;WikiPathway_2022_08_24;36;63;0;12399;1.0;1.0;
WP5052;Nephrogenesis;WikiPathway_2022_08_24;18;63;0;12399;1.0;1.0;
WP5104;Acquired partial lipodystrophy / Barraquer-Simons syndrome;WikiPathway_2022_08_24;10;63;0;12399;1.0;1.0;
WP5109;Familial hyperlipidemia type 2;WikiPathway_2022_08_24;16;63;0;12399;1.0;1.0;
WP4879;Overlap between signal transduction pathways contributing to LMNA laminopathies;WikiPathway_2022_08_24;57;63;0;12399;1.0;1.0;
WP5224;2q37 copy number variation syndrome;WikiPathway_2022_08_24;168;63;1;12399;0.5775245392647553;1.0;IL13RA1
WP5223;2q21.1 copy number variation syndrome;WikiPathway_2022_08_24;42;63;0;12399;1.0;1.0;
WP5221;2q11.2 copy number variation syndrome;WikiPathway_2022_08_24;65;63;0;12399;1.0;1.0;
WP5202;Alstrom syndrome;WikiPathway_2022_08_24;33;63;0;12399;1.0;1.0;
WP5200;Dravet syndrome;WikiPathway_2022_08_24;24;63;0;12399;1.0;1.0;
WP5195;Disorders in ketolysis;WikiPathway_2022_08_24;5;63;0;12399;1.0;1.0;
WP5193;Cholesterol synthesis disorders;WikiPathway_2022_08_24;18;63;0;12399;1.0;1.0;
WP5190;Creatine pathway;WikiPathway_2022_08_24;5;63;0;12399;1.0;1.0;
WP5189;Copper metabolism;WikiPathway_2022_08_24;4;63;0;12399;1.0;1.0;
WP5178;Disorders of fructose metabolism;WikiPathway_2022_08_24;14;63;0;12399;1.0;1.0;
WP5108;Familial  hyperlipidemia type 1;WikiPathway_2022_08_24;18;63;0;12399;1.0;1.0;
WP5176;Disorders of bile acid synthesis and biliary transport;WikiPathway_2022_08_24;20;63;0;12399;1.0;1.0;
WP5173;Disorders of galactose metabolism ;WikiPathway_2022_08_24;13;63;0;12399;1.0;1.0;
WP5171;Leukotriene metabolic pathway;WikiPathway_2022_08_24;13;63;0;12399;1.0;1.0;
WP5169;Hemesynthesis defects and porphyrias;WikiPathway_2022_08_24;9;63;0;12399;1.0;1.0;
WP5166;Glyoxylate metabolism;WikiPathway_2022_08_24;11;63;0;12399;1.0;1.0;
WP5124;Alzheimer's disease;WikiPathway_2022_08_24;262;63;2;12399;0.3857231539250645;1.0;INSR IRS1
WP5120;Inclusion body myositis;WikiPathway_2022_08_24;11;63;0;12399;1.0;1.0;
WP5114;Nucleotide excision repair in xeroderma pigmentosum ;WikiPathway_2022_08_24;74;63;0;12399;1.0;1.0;
WP5112;Familial hyperlipidemia type 5;WikiPathway_2022_08_24;15;63;0;12399;1.0;1.0;
WP5111;Familial hyperlipidemia type 4;WikiPathway_2022_08_24;22;63;0;12399;1.0;1.0;
WP5110;Familial hyperlipidemia type 3;WikiPathway_2022_08_24;13;63;0;12399;1.0;1.0;
WP5175;Disorders in ketone body synthesis;WikiPathway_2022_08_24;5;63;0;12399;1.0;1.0;
WP4871;Kisspeptin/kisspeptin receptor system in the ovary;WikiPathway_2022_08_24;39;63;0;12399;1.0;1.0;
WP2059;Alzheimer's disease and miRNA effects;WikiPathway_2022_08_24;275;63;2;12399;0.40910151655058885;1.0;INSR IRS1
WP4842;Mammalian disorder of sexual development;WikiPathway_2022_08_24;25;63;0;12399;1.0;1.0;
WP4312;Rett syndrome causing genes;WikiPathway_2022_08_24;48;63;0;12399;1.0;1.0;
WP4299;Lamin A-processing pathway;WikiPathway_2022_08_24;3;63;0;12399;1.0;1.0;
WP4297;Thiamine metabolic pathways;WikiPathway_2022_08_24;9;63;0;12399;1.0;1.0;
WP4292;Methionine metabolism leading to sulfur amino acids and related disorders;WikiPathway_2022_08_24;11;63;0;12399;1.0;1.0;
WP4288;MTHFR deficiency;WikiPathway_2022_08_24;24;63;0;12399;1.0;1.0;
WP4271;Vitamin B12 disorders;WikiPathway_2022_08_24;13;63;0;12399;1.0;1.0;
WP4259;Disorders of folate metabolism and transport;WikiPathway_2022_08_24;13;63;0;12399;1.0;1.0;
WP4236;Krebs cycle disorders;WikiPathway_2022_08_24;7;63;0;12399;1.0;1.0;
WP4228;Vitamin B6-dependent and responsive disorders;WikiPathway_2022_08_24;4;63;0;12399;1.0;1.0;
WP4320;Effect of progerin on genes involved in Hutchinson-Gilford progeria syndrome;WikiPathway_2022_08_24;37;63;0;12399;1.0;1.0;
WP4225;Pyrimidine metabolism and related diseases;WikiPathway_2022_08_24;17;63;0;12399;1.0;1.0;
WP4220;Neurotransmitter disorders;WikiPathway_2022_08_24;4;63;0;12399;1.0;1.0;
WP4157;GABA metabolism (aka GHB);WikiPathway_2022_08_24;6;63;0;12399;1.0;1.0;
WP4156;Biosynthesis and regeneration of tetrahydrobiopterin and catabolism of phenylalanine;WikiPathway_2022_08_24;10;63;0;12399;1.0;1.0;
WP4153;Degradation pathway of sphingolipids, including diseases;WikiPathway_2022_08_24;15;63;0;12399;1.0;1.0;
WP3998;Prader-Willi and Angelman syndrome;WikiPathway_2022_08_24;68;63;1;12399;0.29343085466793273;1.0;BDNF
WP3995;Prion disease pathway;WikiPathway_2022_08_24;33;63;0;12399;1.0;1.0;
WP3569;Fanconi Anemia Pathway;WikiPathway_2022_08_24;39;63;0;12399;1.0;1.0;
WP2447;Amyotrophic lateral sclerosis (ALS);WikiPathway_2022_08_24;38;63;0;12399;1.0;1.0;
WP2371;Parkinson's disease pathway;WikiPathway_2022_08_24;47;63;0;12399;1.0;1.0;
WP4224;Purine metabolism and related disorders;WikiPathway_2022_08_24;22;63;0;12399;1.0;1.0;
WP4504;Cysteine and methionine catabolism;WikiPathway_2022_08_24;15;63;0;12399;1.0;1.0;
WP4506;Tyrosine metabolism and related disorders;WikiPathway_2022_08_24;5;63;0;12399;1.0;1.0;
WP4507;Molybdenum cofactor (Moco) biosynthesis;WikiPathway_2022_08_24;7;63;0;12399;1.0;1.0;
WP5234;Bardet-Biedl syndrome;WikiPathway_2022_08_24;88;63;0;12399;1.0;1.0;
WP4814;Somatic sex determination;WikiPathway_2022_08_24;14;63;0;12399;1.0;1.0;
WP4804;Cholesterol biosynthesis with skeletal dysplasias;WikiPathway_2022_08_24;7;63;0;12399;1.0;1.0;
WP4803;Ciliopathies;WikiPathway_2022_08_24;184;63;0;12399;1.0;1.0;
WP4792;Purine metabolism;WikiPathway_2022_08_24;13;63;0;12399;1.0;1.0;
WP4746;Thyroid hormones production and peripheral downstream signaling effects;WikiPathway_2022_08_24;92;63;1;12399;0.3752360589911716;1.0;FRS2
WP4688;Serine metabolism;WikiPathway_2022_08_24;8;63;0;12399;1.0;1.0;
WP4686;Leucine, isoleucine and valine metabolism;WikiPathway_2022_08_24;24;63;0;12399;1.0;1.0;
WP4673;Male infertility;WikiPathway_2022_08_24;145;63;1;12399;0.5242986203588528;1.0;INSR
WP4657;22q11.2 copy number variation syndrome;WikiPathway_2022_08_24;149;63;0;12399;1.0;1.0;
WP4656;Joubert syndrome;WikiPathway_2022_08_24;76;63;0;12399;1.0;1.0;
WP4595;Urea cycle and associated pathways;WikiPathway_2022_08_24;24;63;0;12399;1.0;1.0;
WP4577;Neurodegeneration with brain iron accumulation (NBIA) subtypes pathway;WikiPathway_2022_08_24;44;63;0;12399;1.0;1.0;
WP4545;Oxysterols derived from cholesterol;WikiPathway_2022_08_24;46;63;0;12399;1.0;1.0;
WP4535;Envelope proteins and their potential roles in EDMD physiopathology;WikiPathway_2022_08_24;46;63;0;12399;1.0;1.0;
WP4524;Alternative pathway of fetal androgen synthesis;WikiPathway_2022_08_24;11;63;0;12399;1.0;1.0;
WP4523;Classical pathway of steroidogenesis with glucocorticoid and mineralocorticoid metabolism;WikiPathway_2022_08_24;16;63;0;12399;1.0;1.0;
WP4522;Metabolic pathway of LDL, HDL and TG, including diseases;WikiPathway_2022_08_24;17;63;0;12399;1.0;1.0;
WP4521;Glycosylation and related congenital defects;WikiPathway_2022_08_24;25;63;0;12399;1.0;1.0;
WP4519;Cerebral organic acidurias, including diseases;WikiPathway_2022_08_24;8;63;0;12399;1.0;1.0;
WP4518;Gamma-glutamyl cycle for the biosynthesis and degradation of glutathione, including diseases;WikiPathway_2022_08_24;6;63;0;12399;1.0;1.0;
WP4844;Influence of laminopathies on Wnt signaling;WikiPathway_2022_08_24;37;63;0;12399;1.0;1.0;
WP5269;Genetic causes of PSVD/INCPH;WikiPathway_2022_08_24;37;63;0;12399;1.0;1.0;
