PathwayIDs;PathwayNames;PathwayBackgroundNames;PathwaySizes;TargetSizes;IntersectionSize;BackgroundSizes;pValue;pAdjusted;Intersection
WP5101;Congenital generalized lipodystrophy (CGL);WikiPathway_2022_08_11;18;71;0;12378;1.0;1.0;
WP5103;Progeria-associated lipodystrophy;WikiPathway_2022_08_11;22;71;1;12378;0.11896922809903795;1.0;FBN1
WP5104;Acquired partial lipodystrophy / Barraquer-Simons syndrome;WikiPathway_2022_08_11;10;71;0;12378;1.0;1.0;
WP5222;2q13 copy number variation syndrome;WikiPathway_2022_08_11;68;71;0;12378;1.0;1.0;
WP5221;2q11.2 copy number variation syndrome;WikiPathway_2022_08_11;65;71;0;12378;1.0;1.0;
WP5202;Alstrom syndrome;WikiPathway_2022_08_11;33;71;0;12378;1.0;1.0;
WP5200;Dravet syndrome;WikiPathway_2022_08_11;18;71;0;12378;1.0;1.0;
WP5195;Disorders in ketolysis;WikiPathway_2022_08_11;5;71;0;12378;1.0;1.0;
WP5193;Cholesterol synthesis disorders;WikiPathway_2022_08_11;18;71;0;12378;1.0;1.0;
WP5190;Creatine pathway;WikiPathway_2022_08_11;5;71;0;12378;1.0;1.0;
WP5189;Copper metabolism;WikiPathway_2022_08_11;4;71;0;12378;1.0;1.0;
WP5178;Disorders of fructose metabolism;WikiPathway_2022_08_11;14;71;0;12378;1.0;1.0;
WP5176;Disorders of bile acid synthesis and biliary transport;WikiPathway_2022_08_11;20;71;0;12378;1.0;1.0;
WP5175;Disorders in ketone body synthesis;WikiPathway_2022_08_11;5;71;0;12378;1.0;1.0;
WP5173;Disorders of galactose metabolism ;WikiPathway_2022_08_11;13;71;0;12378;1.0;1.0;
WP5171;Leukotriene metabolic pathway;WikiPathway_2022_08_11;13;71;0;12378;1.0;1.0;
WP5169;Hemesynthesis defects and porphyrias;WikiPathway_2022_08_11;9;71;0;12378;1.0;1.0;
WP5166;Glyoxylate metabolism;WikiPathway_2022_08_11;11;71;0;12378;1.0;1.0;
WP5124;Alzheimer's disease;WikiPathway_2022_08_11;262;71;2;12378;0.4453864888376028;1.0;ADAM10 PSENEN
WP5114;Nucleotide excision repair in xeroderma pigmentosum ;WikiPathway_2022_08_11;74;71;0;12378;1.0;1.0;
WP5112;Familial hyperlipidemia type 5;WikiPathway_2022_08_11;15;71;0;12378;1.0;1.0;
WP5111;Familial hyperlipidemia type 4;WikiPathway_2022_08_11;22;71;0;12378;1.0;1.0;
WP5110;Familial hyperlipidemia type 3;WikiPathway_2022_08_11;13;71;0;12378;1.0;1.0;
WP5108;Familial  hyperlipidemia type 1;WikiPathway_2022_08_11;18;71;0;12378;1.0;1.0;
WP5102;Familial partial lipodystrophy (FPLD);WikiPathway_2022_08_11;30;71;0;12378;1.0;1.0;
WP4842;Mammalian disorder of sexual development;WikiPathway_2022_08_11;25;71;0;12378;1.0;1.0;
WP4814;Somatic sex determination;WikiPathway_2022_08_11;14;71;0;12378;1.0;1.0;
WP5223;2q21.1 copy number variation syndrome;WikiPathway_2022_08_11;42;71;0;12378;1.0;1.0;
WP4297;Thiamine metabolic pathways;WikiPathway_2022_08_11;9;71;0;12378;1.0;1.0;
WP4292;Methionine metabolism leading to sulfur amino acids and related disorders;WikiPathway_2022_08_11;11;71;0;12378;1.0;1.0;
WP4288;MTHFR deficiency;WikiPathway_2022_08_11;24;71;0;12378;1.0;1.0;
WP4271;Vitamin B12 disorders;WikiPathway_2022_08_11;13;71;0;12378;1.0;1.0;
WP4259;Disorders of folate metabolism and transport;WikiPathway_2022_08_11;13;71;0;12378;1.0;1.0;
WP4236;Krebs cycle disorders;WikiPathway_2022_08_11;7;71;0;12378;1.0;1.0;
WP4228;Vitamin B6-dependent and responsive disorders;WikiPathway_2022_08_11;4;71;0;12378;1.0;1.0;
WP4225;Pyrimidine metabolism and related diseases;WikiPathway_2022_08_11;17;71;0;12378;1.0;1.0;
WP4224;Purine metabolism and related disorders;WikiPathway_2022_08_11;22;71;0;12378;1.0;1.0;
WP4299;Lamin A-processing pathway;WikiPathway_2022_08_11;3;71;0;12378;1.0;1.0;
WP4220;Neurotransmitter disorders;WikiPathway_2022_08_11;4;71;0;12378;1.0;1.0;
WP4156;Biosynthesis and regeneration of tetrahydrobiopterin and catabolism of phenylalanine;WikiPathway_2022_08_11;2;71;0;12378;1.0;1.0;
WP4153;Degradation pathway of sphingolipids, including diseases;WikiPathway_2022_08_11;10;71;0;12378;1.0;1.0;
WP3998;Prader-Willi and Angelman syndrome;WikiPathway_2022_08_11;66;71;0;12378;1.0;1.0;
WP3995;Prion disease pathway;WikiPathway_2022_08_11;33;71;1;12378;0.17310613169997638;1.0;PDIA3
WP3853;ERK pathway in Huntington's disease;WikiPathway_2022_08_11;15;71;0;12378;1.0;1.0;
WP3584;MECP2 and associated Rett syndrome;WikiPathway_2022_08_11;73;71;1;12378;0.3437161941694061;1.0;MAG
WP3569;Fanconi Anemia Pathway;WikiPathway_2022_08_11;39;71;0;12378;1.0;1.0;
WP2447;Amyotrophic lateral sclerosis (ALS);WikiPathway_2022_08_11;38;71;0;12378;1.0;1.0;
WP2371;Parkinson's disease pathway;WikiPathway_2022_08_11;47;71;0;12378;1.0;1.0;
WP4157;GABA metabolism (aka GHB);WikiPathway_2022_08_11;6;71;0;12378;1.0;1.0;
WP4312;Rett syndrome causing genes;WikiPathway_2022_08_11;48;71;0;12378;1.0;1.0;
WP4320;Effect of progerin on genes involved in Hutchinson-Gilford progeria syndrome;WikiPathway_2022_08_11;37;71;0;12378;1.0;1.0;
WP4504;Cysteine and methionine catabolism;WikiPathway_2022_08_11;15;71;0;12378;1.0;1.0;
WP4804;Cholesterol biosynthesis with skeletal dysplasias;WikiPathway_2022_08_11;7;71;0;12378;1.0;1.0;
WP4803;Ciliopathies;WikiPathway_2022_08_11;184;71;1;12378;0.655749249147036;1.0;PKD1
WP4792;Purine metabolism;WikiPathway_2022_08_11;13;71;0;12378;1.0;1.0;
WP4746;Thyroid hormones production and peripheral downstream signaling effects;WikiPathway_2022_08_11;92;71;0;12378;1.0;1.0;
WP4688;Serine metabolism;WikiPathway_2022_08_11;8;71;0;12378;1.0;1.0;
WP4686;Leucine, isoleucine and valine metabolism;WikiPathway_2022_08_11;24;71;0;12378;1.0;1.0;
WP4673;Male infertility;WikiPathway_2022_08_11;145;71;1;12378;0.5678645592392715;1.0;MMP2
WP4657;22q11.2 copy number variation syndrome;WikiPathway_2022_08_11;149;71;1;12378;0.5778111735381297;1.0;MAG
WP4656;Joubert syndrome;WikiPathway_2022_08_11;76;71;1;12378;0.35501198060419625;1.0;FLNA
WP4595;Urea cycle and associated pathways;WikiPathway_2022_08_11;24;71;0;12378;1.0;1.0;
WP4577;Neurodegeneration with brain iron accumulation (NBIA) subtypes pathway;WikiPathway_2022_08_11;44;71;0;12378;1.0;1.0;
WP4549;Fragile X syndrome;WikiPathway_2022_08_11;112;71;0;12378;1.0;1.0;
WP4545;Oxysterols derived from cholesterol;WikiPathway_2022_08_11;46;71;0;12378;1.0;1.0;
WP4540;Hippo signaling regulation pathways;WikiPathway_2022_08_11;98;71;0;12378;1.0;1.0;
WP4524;Alternative pathway of fetal androgen synthesis;WikiPathway_2022_08_11;11;71;0;12378;1.0;1.0;
WP4523;Classical pathway of steroidogenesis with glucocorticoid and mineralocorticoid metabolism;WikiPathway_2022_08_11;16;71;0;12378;1.0;1.0;
WP4521;Glycosylation and related congenital defects;WikiPathway_2022_08_11;25;71;0;12378;1.0;1.0;
WP4519;Cerebral organic acidurias, including diseases;WikiPathway_2022_08_11;8;71;0;12378;1.0;1.0;
WP4518;Gamma-glutamyl cycle for the biosynthesis and degradation of glutathione, including diseases;WikiPathway_2022_08_11;6;71;0;12378;1.0;1.0;
WP4507;Molybdenum cofactor (Moco) biosynthesis;WikiPathway_2022_08_11;7;71;0;12378;1.0;1.0;
WP4506;Tyrosine metabolism;WikiPathway_2022_08_11;4;71;0;12378;1.0;1.0;
WP4830;GDNF/RET signaling axis;WikiPathway_2022_08_11;23;71;0;12378;1.0;1.0;
WP5224;2q37 copy number variation syndrome;WikiPathway_2022_08_11;168;71;2;12378;0.250718105500663;1.0;CXCL12 PDGFA
