PathwayIDs;PathwayNames;PathwayBackgroundNames;PathwaySizes;TargetSizes;IntersectionSize;BackgroundSizes;pValue;pAdjusted;Intersection
WP5202;Alstrom syndrome;WikiPathway_2022_08_11;33;25;0;12378;1.0;1.0;
WP5200;Dravet syndrome;WikiPathway_2022_08_11;18;25;0;12378;1.0;1.0;
WP5195;Disorders in ketolysis;WikiPathway_2022_08_11;5;25;0;12378;1.0;1.0;
WP5193;Cholesterol synthesis disorders;WikiPathway_2022_08_11;18;25;0;12378;1.0;1.0;
WP5190;Creatine pathway;WikiPathway_2022_08_11;5;25;0;12378;1.0;1.0;
WP5189;Copper metabolism;WikiPathway_2022_08_11;4;25;0;12378;1.0;1.0;
WP5178;Disorders of fructose metabolism;WikiPathway_2022_08_11;14;25;0;12378;1.0;1.0;
WP5176;Disorders of bile acid synthesis and biliary transport;WikiPathway_2022_08_11;20;25;0;12378;1.0;1.0;
WP5175;Disorders in ketone body synthesis;WikiPathway_2022_08_11;5;25;0;12378;1.0;1.0;
WP5173;Disorders of galactose metabolism ;WikiPathway_2022_08_11;13;25;0;12378;1.0;1.0;
WP5171;Leukotriene metabolic pathway;WikiPathway_2022_08_11;13;25;0;12378;1.0;1.0;
WP5169;Hemesynthesis defects and porphyrias;WikiPathway_2022_08_11;9;25;0;12378;1.0;1.0;
WP5166;Glyoxylate metabolism;WikiPathway_2022_08_11;11;25;0;12378;1.0;1.0;
WP5120;Inclusion body myositis;WikiPathway_2022_08_11;11;25;0;12378;1.0;1.0;
WP5114;Nucleotide excision repair in xeroderma pigmentosum ;WikiPathway_2022_08_11;74;25;0;12378;1.0;1.0;
WP5112;Familial hyperlipidemia type 5;WikiPathway_2022_08_11;15;25;0;12378;1.0;1.0;
WP5111;Familial hyperlipidemia type 4;WikiPathway_2022_08_11;22;25;0;12378;1.0;1.0;
WP5110;Familial hyperlipidemia type 3;WikiPathway_2022_08_11;13;25;0;12378;1.0;1.0;
WP5109;Familial hyperlipidemia type 2;WikiPathway_2022_08_11;16;25;0;12378;1.0;1.0;
WP5104;Acquired partial lipodystrophy / Barraquer-Simons syndrome;WikiPathway_2022_08_11;10;25;0;12378;1.0;1.0;
WP4830;GDNF/RET signaling axis;WikiPathway_2022_08_11;23;25;0;12378;1.0;1.0;
WP4814;Somatic sex determination;WikiPathway_2022_08_11;14;25;0;12378;1.0;1.0;
WP5223;2q21.1 copy number variation syndrome;WikiPathway_2022_08_11;42;25;0;12378;1.0;1.0;
WP4312;Rett syndrome causing genes;WikiPathway_2022_08_11;48;25;0;12378;1.0;1.0;
WP4299;Lamin A-processing pathway;WikiPathway_2022_08_11;3;25;0;12378;1.0;1.0;
WP4297;Thiamine metabolic pathways;WikiPathway_2022_08_11;9;25;0;12378;1.0;1.0;
WP4292;Methionine metabolism leading to sulfur amino acids and related disorders;WikiPathway_2022_08_11;11;25;0;12378;1.0;1.0;
WP4288;MTHFR deficiency;WikiPathway_2022_08_11;24;25;0;12378;1.0;1.0;
WP4271;Vitamin B12 disorders;WikiPathway_2022_08_11;13;25;0;12378;1.0;1.0;
WP4259;Disorders of folate metabolism and transport;WikiPathway_2022_08_11;13;25;0;12378;1.0;1.0;
WP4236;Krebs cycle disorders;WikiPathway_2022_08_11;7;25;0;12378;1.0;1.0;
WP4228;Vitamin B6-dependent and responsive disorders;WikiPathway_2022_08_11;4;25;0;12378;1.0;1.0;
WP4225;Pyrimidine metabolism and related diseases;WikiPathway_2022_08_11;17;25;0;12378;1.0;1.0;
WP4224;Purine metabolism and related disorders;WikiPathway_2022_08_11;22;25;0;12378;1.0;1.0;
WP4220;Neurotransmitter disorders;WikiPathway_2022_08_11;4;25;0;12378;1.0;1.0;
WP4157;GABA metabolism (aka GHB);WikiPathway_2022_08_11;6;25;0;12378;1.0;1.0;
WP4156;Biosynthesis and regeneration of tetrahydrobiopterin and catabolism of phenylalanine;WikiPathway_2022_08_11;2;25;0;12378;1.0;1.0;
WP4153;Degradation pathway of sphingolipids, including diseases;WikiPathway_2022_08_11;10;25;0;12378;1.0;1.0;
WP3998;Prader-Willi and Angelman syndrome;WikiPathway_2022_08_11;66;25;0;12378;1.0;1.0;
WP3995;Prion disease pathway;WikiPathway_2022_08_11;33;25;1;12378;0.06462184404743979;1.0;BCL2
WP3853;ERK pathway in Huntington's disease;WikiPathway_2022_08_11;15;25;0;12378;1.0;1.0;
WP3584;MECP2 and associated Rett syndrome;WikiPathway_2022_08_11;73;25;0;12378;1.0;1.0;
WP3569;Fanconi Anemia Pathway;WikiPathway_2022_08_11;39;25;0;12378;1.0;1.0;
WP2371;Parkinson's disease pathway;WikiPathway_2022_08_11;47;25;0;12378;1.0;1.0;
WP4320;Effect of progerin on genes involved in Hutchinson-Gilford progeria syndrome;WikiPathway_2022_08_11;37;25;0;12378;1.0;1.0;
WP4504;Cysteine and methionine catabolism;WikiPathway_2022_08_11;15;25;0;12378;1.0;1.0;
WP4506;Tyrosine metabolism;WikiPathway_2022_08_11;4;25;0;12378;1.0;1.0;
WP4507;Molybdenum cofactor (Moco) biosynthesis;WikiPathway_2022_08_11;7;25;0;12378;1.0;1.0;
WP4804;Cholesterol biosynthesis with skeletal dysplasias;WikiPathway_2022_08_11;7;25;0;12378;1.0;1.0;
WP4803;Ciliopathies;WikiPathway_2022_08_11;184;25;0;12378;1.0;1.0;
WP4792;Purine metabolism;WikiPathway_2022_08_11;13;25;0;12378;1.0;1.0;
WP4746;Thyroid hormones production and peripheral downstream signaling effects;WikiPathway_2022_08_11;92;25;0;12378;1.0;1.0;
WP4688;Serine metabolism;WikiPathway_2022_08_11;8;25;0;12378;1.0;1.0;
WP4686;Leucine, isoleucine and valine metabolism;WikiPathway_2022_08_11;24;25;0;12378;1.0;1.0;
WP4673;Male infertility;WikiPathway_2022_08_11;145;25;1;12378;0.2553751864898984;1.0;BCL2
WP4657;22q11.2 copy number variation syndrome;WikiPathway_2022_08_11;149;25;1;12378;0.2614443114294985;1.0;BCL2
WP4656;Joubert syndrome;WikiPathway_2022_08_11;76;25;0;12378;1.0;1.0;
WP4595;Urea cycle and associated pathways;WikiPathway_2022_08_11;24;25;0;12378;1.0;1.0;
WP4823;Genes controlling nephrogenesis;WikiPathway_2022_08_11;44;25;0;12378;1.0;1.0;
WP4577;Neurodegeneration with brain iron accumulation (NBIA) subtypes pathway;WikiPathway_2022_08_11;44;25;0;12378;1.0;1.0;
WP4545;Oxysterols derived from cholesterol;WikiPathway_2022_08_11;46;25;0;12378;1.0;1.0;
WP4541;Hippo-Merlin signaling dysregulation;WikiPathway_2022_08_11;120;25;0;12378;1.0;1.0;
WP4540;Hippo signaling regulation pathways;WikiPathway_2022_08_11;98;25;0;12378;1.0;1.0;
WP4535;Envelope proteins and their potential roles in EDMD physiopathology;WikiPathway_2022_08_11;46;25;0;12378;1.0;1.0;
WP4524;Alternative pathway of fetal androgen synthesis;WikiPathway_2022_08_11;11;25;0;12378;1.0;1.0;
WP4523;Classical pathway of steroidogenesis with glucocorticoid and mineralocorticoid metabolism;WikiPathway_2022_08_11;16;25;0;12378;1.0;1.0;
WP4522;Metabolic pathway of LDL, HDL and TG, including diseases;WikiPathway_2022_08_11;17;25;0;12378;1.0;1.0;
WP4521;Glycosylation and related congenital defects;WikiPathway_2022_08_11;25;25;0;12378;1.0;1.0;
WP4519;Cerebral organic acidurias, including diseases;WikiPathway_2022_08_11;8;25;0;12378;1.0;1.0;
WP4518;Gamma-glutamyl cycle for the biosynthesis and degradation of glutathione, including diseases;WikiPathway_2022_08_11;6;25;0;12378;1.0;1.0;
WP4549;Fragile X syndrome;WikiPathway_2022_08_11;112;25;1;12378;0.20344491951836824;1.0;ITPR1
WP5224;2q37 copy number variation syndrome;WikiPathway_2022_08_11;168;25;1;12378;0.28962998687499153;1.0;BOK
