PathwayIDs;PathwayNames;PathwayBackgroundNames;PathwaySizes;TargetSizes;IntersectionSize;BackgroundSizes;pValue;pAdjusted;Intersection
WP5169;Hemesynthesis defects and porphyrias;WikiPathway_2022_08_24;9;33;0;12399;1.0;1.0;
WP5166;Glyoxylate metabolism;WikiPathway_2022_08_24;11;33;0;12399;1.0;1.0;
WP5124;Alzheimer's disease;WikiPathway_2022_08_24;262;33;1;12399;0.5062411430945173;1.0;PSENEN
WP5120;Inclusion body myositis;WikiPathway_2022_08_24;11;33;1;12399;0.028901552310924204;1.0;PSENEN
WP5114;Nucleotide excision repair in xeroderma pigmentosum ;WikiPathway_2022_08_24;74;33;0;12399;1.0;1.0;
WP5112;Familial hyperlipidemia type 5;WikiPathway_2022_08_24;15;33;0;12399;1.0;1.0;
WP5111;Familial hyperlipidemia type 4;WikiPathway_2022_08_24;22;33;0;12399;1.0;1.0;
WP5176;Disorders of bile acid synthesis and biliary transport;WikiPathway_2022_08_24;20;33;0;12399;1.0;1.0;
WP4830;GDNF/RET signaling axis;WikiPathway_2022_08_24;23;33;0;12399;1.0;1.0;
WP4823;Genes controlling nephrogenesis;WikiPathway_2022_08_24;44;33;1;12399;0.11082962877012709;1.0;CXCL12
WP4814;Somatic sex determination;WikiPathway_2022_08_24;14;33;0;12399;1.0;1.0;
WP4299;Lamin A-processing pathway;WikiPathway_2022_08_24;3;33;0;12399;1.0;1.0;
WP4298;Acute viral myocarditis;WikiPathway_2022_08_24;85;33;1;12399;0.2033193626756252;1.0;CCR3
WP4297;Thiamine metabolic pathways;WikiPathway_2022_08_24;9;33;0;12399;1.0;1.0;
WP4292;Methionine metabolism leading to sulfur amino acids and related disorders;WikiPathway_2022_08_24;11;33;0;12399;1.0;1.0;
WP4288;MTHFR deficiency;WikiPathway_2022_08_24;24;33;0;12399;1.0;1.0;
WP4271;Vitamin B12 disorders;WikiPathway_2022_08_24;13;33;0;12399;1.0;1.0;
WP4259;Disorders of folate metabolism and transport;WikiPathway_2022_08_24;13;33;0;12399;1.0;1.0;
WP4236;Krebs cycle disorders;WikiPathway_2022_08_24;7;33;0;12399;1.0;1.0;
WP4228;Vitamin B6-dependent and responsive disorders;WikiPathway_2022_08_24;4;33;0;12399;1.0;1.0;
WP4225;Pyrimidine metabolism and related diseases;WikiPathway_2022_08_24;17;33;0;12399;1.0;1.0;
WP4312;Rett syndrome causing genes;WikiPathway_2022_08_24;48;33;0;12399;1.0;1.0;
WP4224;Purine metabolism and related disorders;WikiPathway_2022_08_24;22;33;0;12399;1.0;1.0;
WP4157;GABA metabolism (aka GHB);WikiPathway_2022_08_24;6;33;0;12399;1.0;1.0;
WP4156;Biosynthesis and regeneration of tetrahydrobiopterin and catabolism of phenylalanine;WikiPathway_2022_08_24;10;33;0;12399;1.0;1.0;
WP4153;Degradation pathway of sphingolipids, including diseases;WikiPathway_2022_08_24;15;33;0;12399;1.0;1.0;
WP3998;Prader-Willi and Angelman syndrome;WikiPathway_2022_08_24;68;33;0;12399;1.0;1.0;
WP3995;Prion disease pathway;WikiPathway_2022_08_24;33;33;0;12399;1.0;1.0;
WP3853;ERK pathway in Huntington's disease;WikiPathway_2022_08_24;15;33;0;12399;1.0;1.0;
WP3584;MECP2 and associated Rett syndrome;WikiPathway_2022_08_24;73;33;0;12399;1.0;1.0;
WP3569;Fanconi Anemia Pathway;WikiPathway_2022_08_24;39;33;0;12399;1.0;1.0;
WP2447;Amyotrophic lateral sclerosis (ALS);WikiPathway_2022_08_24;38;33;0;12399;1.0;1.0;
WP2371;Parkinson's disease pathway;WikiPathway_2022_08_24;47;33;0;12399;1.0;1.0;
WP4220;Neurotransmitter disorders;WikiPathway_2022_08_24;4;33;0;12399;1.0;1.0;
WP4320;Effect of progerin on genes involved in Hutchinson-Gilford progeria syndrome;WikiPathway_2022_08_24;37;33;0;12399;1.0;1.0;
WP4504;Cysteine and methionine catabolism;WikiPathway_2022_08_24;15;33;0;12399;1.0;1.0;
WP4506;Tyrosine metabolism and related disorders;WikiPathway_2022_08_24;5;33;0;12399;1.0;1.0;
WP4804;Cholesterol biosynthesis with skeletal dysplasias;WikiPathway_2022_08_24;7;33;0;12399;1.0;1.0;
WP4803;Ciliopathies;WikiPathway_2022_08_24;184;33;0;12399;1.0;1.0;
WP4792;Purine metabolism;WikiPathway_2022_08_24;13;33;0;12399;1.0;1.0;
WP4746;Thyroid hormones production and peripheral downstream signaling effects;WikiPathway_2022_08_24;92;33;0;12399;1.0;1.0;
WP4688;Serine metabolism;WikiPathway_2022_08_24;8;33;0;12399;1.0;1.0;
WP4686;Leucine, isoleucine and valine metabolism;WikiPathway_2022_08_24;24;33;0;12399;1.0;1.0;
WP4673;Male infertility;WikiPathway_2022_08_24;145;33;0;12399;1.0;1.0;
WP4657;22q11.2 copy number variation syndrome;WikiPathway_2022_08_24;149;33;0;12399;1.0;1.0;
WP4656;Joubert syndrome;WikiPathway_2022_08_24;76;33;0;12399;1.0;1.0;
WP4595;Urea cycle and associated pathways;WikiPathway_2022_08_24;24;33;0;12399;1.0;1.0;
WP4577;Neurodegeneration with brain iron accumulation (NBIA) subtypes pathway;WikiPathway_2022_08_24;44;33;0;12399;1.0;1.0;
WP4549;Fragile X syndrome;WikiPathway_2022_08_24;112;33;0;12399;1.0;1.0;
WP4545;Oxysterols derived from cholesterol;WikiPathway_2022_08_24;46;33;0;12399;1.0;1.0;
WP4541;Hippo-Merlin signaling dysregulation;WikiPathway_2022_08_24;120;33;0;12399;1.0;1.0;
WP4540;Hippo signaling regulation pathways;WikiPathway_2022_08_24;98;33;0;12399;1.0;1.0;
WP4535;Envelope proteins and their potential roles in EDMD physiopathology;WikiPathway_2022_08_24;46;33;1;12399;0.11557339563625506;1.0;TGFB3
WP4524;Alternative pathway of fetal androgen synthesis;WikiPathway_2022_08_24;11;33;0;12399;1.0;1.0;
WP4523;Classical pathway of steroidogenesis with glucocorticoid and mineralocorticoid metabolism;WikiPathway_2022_08_24;16;33;0;12399;1.0;1.0;
WP4522;Metabolic pathway of LDL, HDL and TG, including diseases;WikiPathway_2022_08_24;17;33;0;12399;1.0;1.0;
WP4521;Glycosylation and related congenital defects;WikiPathway_2022_08_24;25;33;0;12399;1.0;1.0;
WP4519;Cerebral organic acidurias, including diseases;WikiPathway_2022_08_24;8;33;0;12399;1.0;1.0;
WP4518;Gamma-glutamyl cycle for the biosynthesis and degradation of glutathione, including diseases;WikiPathway_2022_08_24;6;33;0;12399;1.0;1.0;
WP4507;Molybdenum cofactor (Moco) biosynthesis;WikiPathway_2022_08_24;7;33;0;12399;1.0;1.0;
WP5234;Bardet-Biedl syndrome;WikiPathway_2022_08_24;88;33;0;12399;1.0;1.0;
WP5269;Genetic causes of PSVD/INCPH;WikiPathway_2022_08_24;37;33;0;12399;1.0;1.0;
