source	target	link	AMI_number
STAT5B	JAK2	ppi	4
STAT5B	JAK3	ppi	4
STAT5B	JAK1	ppi	4
STAT5B	IL2RB	ppi	4
STAT5B	IL15	ppi	4
STAT5B	DMRTA1	ppi	4
GIGYF2	GRB10	ppi	4
SHC1	IL6ST	ppi	4
SHC1	JAK2	ppi	4
SHC1	DDR1	ppi	4
SHC1	IL4R	ppi	4
SHC1	CSF3R	ppi	4
SHC1	IL2RB	ppi	4
JAK1	IL6ST	ppi	4
JAK1	SOCS3	ppi	4
JAK1	STAT5A	ppi	4
JAK1	IRS1	ppi	4
JAK1	IL4R	ppi	4
JAK1	IL10RA	ppi	4
JAK1	IL2RB	ppi	4
CSF2RB	JAK2	ppi	4
CNTFR	IL6ST	ppi	4
CNTFR	LIFR	ppi	4
IL2RG	IL4R	ppi	4
JAK3	STAT5A	ppi	4
DDR1	IRS1	ppi	4
STAT5A	JAK2	ppi	4
STAT5A	EPOR	ppi	4
STAT5A	IL2RB	ppi	4
WSB1	CSF3R	ppi	4
GFRA1	SOCS3	ppi	4
IFNGR2	JAK2	ppi	4
IL15	IL2RB	ppi	4
EPOR	SOCS3	ppi	4
EPOR	JAK2	ppi	4
GRB10	IRS1	ppi	4
GRB10	GIGYF1	ppi	4
IL6ST	SOCS3	ppi	4
IL6ST	LIF	ppi	4
JAK2	SOCS3	ppi	4
JAK2	IRS1	ppi	4
IL2RB	SOCS3	ppi	4
LIF	LIFR	ppi	4
GRAMD1C	CD151	ppi	5
SERPINE1	PLAT	ppi	5
SERPINE1	PLAU	ppi	5
ASB2	FLNB	ppi	5
SHARPIN	ITGA1	ppi	5
SHARPIN	ITGAL	ppi	5
SHARPIN	ITGAM	ppi	5
SERPINB2	PLAU	ppi	5
FN1	REG3A	ppi	5
FN1	ITGB1	ppi	5
FN1	PLAT	ppi	5
FN1	ITGB6	ppi	5
FN1	MEP1B	ppi	5
FN1	MEP1A	ppi	5
FN1	LACRT	ppi	5
FN1	HRG	ppi	5
CALR	PLAT	ppi	5
CALR	HLA-E	ppi	5
CALR	PDIA3	ppi	5
ITGA1	AUP1	ppi	5
ITGA1	LAMA1	ppi	5
KLRD1	HLA-E	ppi	5
SCAMP5	PLAU	ppi	5
PDGFC	PLAT	ppi	5
PDGFC	PLAU	ppi	5
SERPINA5	PLAT	ppi	5
SERPINA5	PLAU	ppi	5
LAMA1	ITGB1	ppi	5
LAMA1	PLAT	ppi	5
LAMA1	MEP1A	ppi	5
ADAM10	PDIA3	ppi	5
C4BPB	PROS1	ppi	5
PLAU	SERPINE2	ppi	5
PLAU	PLAT	ppi	5
PLAU	PLAUR	ppi	5
ITGB6	FLNB	ppi	5
FLNB	ITGB1	ppi	5
FLNB	ITGB3	ppi	5
F10	F8	ppi	5
F10	PLAT	ppi	5
F10	F5	ppi	5
CXCL6	MMP9	ppi	5
SERPINI1	PLAT	ppi	5
PDIA3	ITGB1	ppi	5
PDIA3	ITGA3	ppi	5
CXCL5	MMP9	ppi	5
ITGAM	ICAM1	ppi	5
ITGAM	PLAUR	ppi	5
ITGAM	AUP1	ppi	5
ITGA3	CD151	ppi	5
ITGA3	ITGB1	ppi	5
MMP9	MEP1B	ppi	5
MMP9	MEP1A	ppi	5
F8	PROS1	ppi	5
F5	PROS1	ppi	5
KNG1	PLAUR	ppi	5
KNG1	MEP1A	ppi	5
ITGAL	ICAM1	ppi	5
TLE1	PRDM1	ppi	6
TLE1	LEF1	ppi	6
TLE1	PAX9	ppi	6
TLE1	NKX2-5	ppi	6
TLE1	MSX2	ppi	6
TLE1	SIX3	ppi	6
TLE1	EN1	ppi	6
TLE1	TLE2	ppi	6
SIX3	PAX6	ppi	6
SIX3	NR4A3	ppi	6
PAX6	MITF	ppi	6
PAX6	HOXB1	ppi	6
PAX6	RAX	ppi	6
PAX6	VSX2	ppi	6
PAX6	EN1	ppi	6
PAX9	FUBP3	ppi	6
PAX9	TLE2	ppi	6
PAX9	SSX4	ppi	6
LEF1	MITF	ppi	6
LEF1	PITX2	ppi	6
LEF1	TLE2	ppi	6
LEF1	CDX1	ppi	6
FOXD3	POU5F1	ppi	6
MSX1	DLX2	ppi	6
MSX1	DLX5	ppi	6
MSX1	MSX2	ppi	6
MSX1	HOXC8	ppi	6
MSX1	TLE2	ppi	6
SSX4	XBP1	ppi	6
DLX5	DLX2	ppi	6
DLX5	MSX2	ppi	6
DLX5	HOXC8	ppi	6
FUBP3	XBP1	ppi	6
POU5F1	SOX2	ppi	6
MITF	HK3	ppi	6
CAMTA2	NKX2-5	ppi	6
MSX2	DLX2	ppi	6
MSX2	TLE2	ppi	6
MSX2	ZDHHC2	ppi	6
PRDM1	TLE2	ppi	6
CDX1	SOX2	ppi	6
HOXC8	DLX2	ppi	6
H1FX	XBP1	ppi	6
XBP1	HDGF	ppi	6
THRA	NRIP1	ppi	7
THRA	RXRA	ppi	7
THRA	NCOA1	ppi	7
THRA	NCOR1	ppi	7
THRA	AKAP13	ppi	7
THRA	NR0B2	ppi	7
THRA	DAP3	ppi	7
THRA	TRIP11	ppi	7
THRA	MED25	ppi	7
THRA	RGN	ppi	7
MED24	PPARA	ppi	7
MED24	RXRA	ppi	7
MED24	PPARG	ppi	7
POU1F1	NR3C1	ppi	7
POU1F1	PPARA	ppi	7
POU1F1	PPARG	ppi	7
POU1F1	NCOR1	ppi	7
POU1F1	NR1I2	ppi	7
POU1F1	NR1I3	ppi	7
NCOA1	ESRRG	ppi	7
NCOA1	RORA	ppi	7
NCOA1	NR1H3	ppi	7
NCOA1	PPARD	ppi	7
NCOA1	RXRB	ppi	7
NCOA1	NR3C1	ppi	7
NCOA1	PPARA	ppi	7
NCOA1	RXRA	ppi	7
NCOA1	PPARG	ppi	7
NCOA1	NCOR1	ppi	7
NCOA1	ESRRA	ppi	7
NCOA1	NR5A2	ppi	7
NCOA1	NR6A1	ppi	7
NCOA1	NR3C2	ppi	7
NCOA1	NR1I2	ppi	7
NCOA1	NR1I3	ppi	7
NCOA1	PPARGC1A	ppi	7
NCOA1	HNF4G	ppi	7
NCOA1	CXADR	ppi	7
RORA	NR0B1	ppi	7
RORA	ZXDC	ppi	7
RORA	PNRC1	ppi	7
PPARD	RXRG	ppi	7
PPARD	RXRB	ppi	7
PPARD	TNP1	ppi	7
PPARD	RXRA	ppi	7
PPARD	NCOA3	ppi	7
PPARD	NCOR1	ppi	7
PPARD	NR0B2	ppi	7
PPARD	PPARGC1A	ppi	7
PPARD	CEP350	ppi	7
HELZ2	PPARA	ppi	7
MAP4	RXRG	ppi	7
MAP4	RXRB	ppi	7
MAP4	NR1I3	ppi	7
ACSL1	NR3C2	ppi	7
ZBTB20	NR3C1	ppi	7
ZBTB20	PPARG	ppi	7
CXADR	NCOR1	ppi	7
NR3C1	NR0B1	ppi	7
NR3C1	NR1H3	ppi	7
NR3C1	RAD54L2	ppi	7
NR3C1	NRIP1	ppi	7
NR3C1	RXRB	ppi	7
NR3C1	NCOA3	ppi	7
NR3C1	NCOR1	ppi	7
NR3C1	ONECUT1	ppi	7
NR3C1	DAP3	ppi	7
NR3C1	NR3C2	ppi	7
NR3C1	PPARGC1A	ppi	7
NR3C1	MED25	ppi	7
PNRC1	ESRRG	ppi	7
PNRC1	NR5A2	ppi	7
PNRC1	HNF4G	ppi	7
PPARA	RXRG	ppi	7
PPARA	FABP1	ppi	7
PPARA	NR1H3	ppi	7
PPARA	NRIP1	ppi	7
PPARA	TNP1	ppi	7
PPARA	RXRA	ppi	7
PPARA	NCOA3	ppi	7
PPARA	NCOR1	ppi	7
PPARA	AKAP13	ppi	7
PPARA	DAP3	ppi	7
PPARA	PPARGC1A	ppi	7
PPARA	CEP350	ppi	7
PPARA	CHD9	ppi	7
NCOA3	NR1H3	ppi	7
NCOA3	MMS19	ppi	7
NCOA3	RXRA	ppi	7
NCOA3	PPARG	ppi	7
NCOA3	NCOR1	ppi	7
NCOA3	ESRRA	ppi	7
NCOA3	ESRRB	ppi	7
NCOA3	NR0B2	ppi	7
NCOA3	NR5A2	ppi	7
NCOA3	NR1I2	ppi	7
NCOA3	NR1I3	ppi	7
NCOA3	IQCK	ppi	7
RXRA	NR1H3	ppi	7
RXRA	EDF1	ppi	7
RXRA	NFKBIB	ppi	7
RXRA	RAD54L2	ppi	7
RXRA	NRIP1	ppi	7
RXRA	PPARG	ppi	7
RXRA	NCOR1	ppi	7
RXRA	NR0B2	ppi	7
RXRA	NR3C2	ppi	7
RXRA	NR1I2	ppi	7
RXRA	NR1I3	ppi	7
RXRA	PPARGC1A	ppi	7
RXRA	MED25	ppi	7
RXRA	JAZF1	ppi	7
RXRA	ALOX15B	ppi	7
FABP1	PPARG	ppi	7
NCOR1	NR1H3	ppi	7
NCOR1	PPARG	ppi	7
NCOR1	NR1I2	ppi	7
ALOX15B	PPARG	ppi	7
NR1I3	CHD9	ppi	7
NR0B2	ESRRG	ppi	7
NR0B2	RXRG	ppi	7
NR0B2	NR1H3	ppi	7
NR0B2	PPARG	ppi	7
NR0B2	ESRRA	ppi	7
NR0B2	ONECUT1	ppi	7
NR0B2	NR5A2	ppi	7
NR0B2	HNF4G	ppi	7
ZDHHC12	RXRB	ppi	7
EDF1	NR1H3	ppi	7
EDF1	PPARG	ppi	7
EDF1	NR5A2	ppi	7
TNP1	PPARG	ppi	7
NFKBIB	PPARG	ppi	7
NR0B1	ESRRG	ppi	7
NR0B1	NRIP1	ppi	7
NR0B1	PPARG	ppi	7
NR0B1	ESRRA	ppi	7
ESRRB	NRIP1	ppi	7
ESRRG	NRIP1	ppi	7
ESRRG	ESRRA	ppi	7
ESRRG	PPARGC1A	ppi	7
ZXDC	NR1H3	ppi	7
RXRG	NR1H3	ppi	7
RXRG	NR1I2	ppi	7
NR5A2	RAD54L2	ppi	7
NR5A2	NRIP1	ppi	7
RAD54L2	PPARG	ppi	7
PPARGC1A	PPARG	ppi	7
PPARGC1A	ESRRA	ppi	7
PPARGC1A	NR1I2	ppi	7
RXRB	NR1H3	ppi	7
RXRB	NRIP1	ppi	7
RXRB	PPARG	ppi	7
RXRB	AKAP13	ppi	7
RXRB	NR1I2	ppi	7
ESRRA	NRIP1	ppi	7
NRIP1	NR1H3	ppi	7
NRIP1	PPARG	ppi	7
PPARG	CEP350	ppi	7
PPARG	JAZF1	ppi	7
ING3	NR1H3	ppi	7
NR1H3	TMEM161A	ppi	7
NR1H3	CEP350	ppi	7
MST1	FOXO1	ppi	8
ANAPC11	UBE2C	ppi	8
ANAPC11	UBE2S	ppi	8
ANAPC11	FBXO5	ppi	8
ANAPC11	PTTG1	ppi	8
ANAPC11	FZR1	ppi	8
UBE2S	ANAPC5	ppi	8
UBE2S	CDC20	ppi	8
UBE2S	FZR1	ppi	8
UBE2S	ANAPC7	ppi	8
UBE2C	CDC20	ppi	8
UBE2C	FZR1	ppi	8
UBE2C	UBE3D	ppi	8
LRP5L	PLK1	ppi	8
SPOUT1	PLK1	ppi	8
PLK1	BUB1	ppi	8
PLK1	FBXO5	ppi	8
PLK1	BUB1B	ppi	8
PLK1	CDC20	ppi	8
PLK1	FZR1	ppi	8
PLK1	VRK3	ppi	8
PLK1	C6orf136	ppi	8
PLK1	DNHD1	ppi	8
PLK1	KLHL22	ppi	8
PLK1	GTSE1	ppi	8
PLK1	KRBA1	ppi	8
FBXO5	ANAPC5	ppi	8
FBXO5	CDC20	ppi	8
FBXO5	FZR1	ppi	8
FBXO5	ANAPC7	ppi	8
FOXO1	SIRT2	ppi	8
MAD2L1BP	MAD2L1	ppi	8
MAD2L1BP	CDC20	ppi	8
DUSP8	CDC25A	ppi	8
RDH12	BUB1	ppi	8
MAD2L1	BUB1	ppi	8
MAD2L1	MAD2L2	ppi	8
MAD2L1	REV3L	ppi	8
MAD2L1	BUB1B	ppi	8
MAD2L1	CDC20	ppi	8
EXOC3	BUB3	ppi	8
BUB1	BUB3	ppi	8
BUB1	BUB1B	ppi	8
BUB1	CDC20	ppi	8
SIRT2	CDC20	ppi	8
SIRT2	FZR1	ppi	8
BUB3	BUB1B	ppi	8
PIM1	CDC25A	ppi	8
PIM1	CDC20	ppi	8
PIM1	FZR1	ppi	8
CDC25A	FZR1	ppi	8
BUB1B	CDC20	ppi	8
BUB1B	PTTG1	ppi	8
BUB1B	FZR1	ppi	8
FZR1	MAD2L2	ppi	8
FZR1	ANAPC5	ppi	8
FZR1	CDC20	ppi	8
FZR1	PTTG1	ppi	8
FZR1	ANAPC7	ppi	8
SPATC1	CDC20	ppi	8
MAD2L2	REV3L	ppi	8
MAD2L2	CDC20	ppi	8
PTTG1	CDC20	ppi	8
CDC20	ANAPC7	ppi	8
BNIP1	BCL2L1	ppi	9
BNIP1	BCL2	ppi	9
BAX	BCL2L1	ppi	9
BAX	BCL2A1	ppi	9
BAX	BID	ppi	9
BAX	BCL2L11	ppi	9
BAX	MCL1	ppi	9
BAX	BCL2	ppi	9
BAX	VDAC1	ppi	9
CAPN2	BID	ppi	9
CAPN2	BCL2	ppi	9
BCL2A1	BAK1	ppi	9
BCL2A1	BIK	ppi	9
BCL2A1	BMF	ppi	9
BCL2A1	BID	ppi	9
BCL2A1	BCL2L11	ppi	9
BCL2A1	BOK	ppi	9
BCL2A1	PMAIP1	ppi	9
BCL2A1	HRK	ppi	9
BCL2A1	BBC3	ppi	9
MCL1	BAK1	ppi	9
MCL1	BIK	ppi	9
MCL1	BMF	ppi	9
MCL1	BID	ppi	9
MCL1	BCL2L11	ppi	9
MCL1	BOK	ppi	9
MCL1	VDAC1	ppi	9
MCL1	PMAIP1	ppi	9
MCL1	HRK	ppi	9
MCL1	DAD1	ppi	9
MCL1	BBC3	ppi	9
BCL2L2	BAK1	ppi	9
BCL2L2	BIK	ppi	9
BCL2L2	BMF	ppi	9
BCL2L2	BID	ppi	9
BCL2L2	BCL2L11	ppi	9
BCL2L2	PMAIP1	ppi	9
BCL2L2	HRK	ppi	9
BCL2L2	BBC3	ppi	9
BIK	BCL2L1	ppi	9
BIK	BCL2	ppi	9
MEX3D	BCL2	ppi	9
VDAC1	BCL2L1	ppi	9
VDAC1	BAK1	ppi	9
AVEN	BCL2L1	ppi	9
AVEN	BCL2	ppi	9
BID	BCL2L1	ppi	9
BID	BAK1	ppi	9
BID	AHCYL1	ppi	9
BID	BCL2	ppi	9
BID	ZHX1	ppi	9
EFNA2	ZHX1	ppi	9
AHCYL1	ITPR1	ppi	9
BCL2L11	BCL2L1	ppi	9
BCL2L11	DYNLL1	ppi	9
BCL2L11	BCL2	ppi	9
BMF	BCL2L1	ppi	9
BMF	DYNLL1	ppi	9
BMF	BCL2	ppi	9
PMAIP1	BCL2L1	ppi	9
PMAIP1	BCL2	ppi	9
METTL23	BCL2L1	ppi	9
BAK1	BCL2L1	ppi	9
BAK1	BCL2	ppi	9
ZHX1	BCL2L1	ppi	9
ZHX1	DYNLL1	ppi	9
ZHX1	IDH1	ppi	9
HRK	BCL2L1	ppi	9
HRK	BCL2	ppi	9
BCL2L1	BCL2	ppi	9
BCL2L1	BBC3	ppi	9
BCL2	ITPR1	ppi	9
BCL2	BBC3	ppi	9
GSTM3	GSTM1	ppi	10
KBTBD4	PTEN	ppi	10
S100A9	NCF2	ppi	10
S100A9	PTEN	ppi	10
S100A9	S100A8	ppi	10
NCF1	CYBA	ppi	10
NCF1	NCF2	ppi	10
NCF1	NOXA1	ppi	10
NCF1	NCF4	ppi	10
NCF1	PRKCD	ppi	10
NCF1	PTEN	ppi	10
NCF1	MGAM	ppi	10
ITGA6	LGALS3BP	ppi	10
NOXA1	NOXO1	ppi	10
FCGR2A	LGALS3	ppi	10
CD6	LGALS3	ppi	10
CD6	LGALS1	ppi	10
CD6	ALCAM	ppi	10
NOXO1	CYBA	ppi	10
CYBA	NCF2	ppi	10
CYBA	NCF4	ppi	10
ATP5A1	PTEN	ppi	10
EEF2	PTEN	ppi	10
EEF2	EEF2KMT	ppi	10
LGALS3BP	SIGLEC6	ppi	10
LGALS3BP	LGALS3	ppi	10
LGALS3BP	LGALS1	ppi	10
LGALS3BP	SIGLEC9	ppi	10
LGALS3BP	SIGLEC10	ppi	10
LGALS3BP	SIGLEC7	ppi	10
LGALS3BP	SIGLEC11	ppi	10
NDFIP1	PTEN	ppi	10
ALCAM	LGALS3	ppi	10
ALCAM	LGALS1	ppi	10
ALCAM	ART3	ppi	10
OTUD3	PTEN	ppi	10
SLC25A5	PTEN	ppi	10
C1GALT1C1	LGALS3	ppi	10
RPL22L1	PTEN	ppi	10
MYO1B	PTEN	ppi	10
PDCD11	S100A8	ppi	10
LGALS1	PTEN	ppi	10
GSTM2	PTEN	ppi	10
GSTM2	GSTM1	ppi	10
ART3	PRKCD	ppi	10
RPL10A	PTEN	ppi	10
SSR4	PTEN	ppi	10
S100A8	NCF2	ppi	10
S100A8	PTEN	ppi	10
TXN	NCF4	ppi	10
TXN	PTEN	ppi	10
PELO	PTEN	ppi	10
NCF2	NCF4	ppi	10
NCF2	PRKCD	ppi	10
METTL26	PTEN	ppi	10
HSD17B1	PTEN	ppi	10
MYOF	PTEN	ppi	10
JADE1	CCDC94	ppi	11
JADE1	VHL	ppi	11
JADE1	MEAF6	ppi	11
JADE1	ING4	ppi	11
KLF4	VHL	ppi	11
NAA50	NAA10	ppi	11
NAA50	NAA15	ppi	11
ING4	EGLN1	ppi	11
ZNF281	EGLN1	ppi	11
DCSTAMP	OS9	ppi	11
OS9	HIF1A	ppi	11
OS9	EGLN1	ppi	11
DGKI	VHL	ppi	11
VHL	HIF1A	ppi	11
VHL	SAT2	ppi	11
VHL	EGLN1	ppi	11
SAT2	HIF1A	ppi	11
HIF1A	NAA10	ppi	11
HIF1A	VHLL	ppi	11
HIF1A	EGLN1	ppi	11
CCR6	CCL20	ppi	12
TGFB3	SDC4	ppi	12
TGFB3	CCL20	ppi	12
TGFB3	TGFBR3	ppi	12
PTX3	TNFAIP6	ppi	12
PTX3	FCN2	ppi	12
PTX3	FCN1	ppi	12
PTX3	FCN3	ppi	12
CCL20	VCAN	ppi	12
ACKR2	CCL7	ppi	12
ACKR1	CCL2	ppi	12
AMBP	ENO1	ppi	12
ACHE	ENO1	ppi	12
MASP1	SERPING1	ppi	12
MASP1	FCN2	ppi	12
CCL2	VCAN	ppi	12
CCL2	TNFAIP6	ppi	12
CCL2	CCR3	ppi	12
CCL11	CCR3	ppi	12
F2	THBD	ppi	12
F2	SERPING1	ppi	12
TNFAIP6	CCL7	ppi	12
TNFAIP6	PF4	ppi	12
TNFAIP6	CXCL12	ppi	12
TNFAIP6	ITIH1	ppi	12
TNFAIP6	ITIH3	ppi	12
TNFAIP6	CCL27	ppi	12
PSENEN	THBD	ppi	12
SERPING1	ENO1	ppi	12
SERPING1	MASP2	ppi	12
CCL3L3	CCR1	ppi	12
CCL3L3	CCR3	ppi	12
CCR3	CCL7	ppi	12
CCL23	CCR1	ppi	12
MASP2	FCN2	ppi	12
CCR1	CCL7	ppi	12
THBD	PF4	ppi	12
VCAN	PF4	ppi	12
VCAN	CXCL12	ppi	12
CXCL12	PF4	ppi	12
B2M	HLA-B	ppi	13
B2M	HLA-C	ppi	13
B2M	HLA-A	ppi	13
B2M	CXCR4	ppi	13
B2M	FCGRT	ppi	13
B2M	CD1B	ppi	13
KIR2DL3	HLA-C	ppi	13
HLA-F	LILRB1	ppi	13
HLA-F	LILRB2	ppi	13
HLA-C	CD8A	ppi	13
HLA-C	KIR2DL1	ppi	13
HLA-C	LILRB1	ppi	13
HLA-C	LILRB2	ppi	13
HLA-C	KIR2DS2	ppi	13
ARHGEF4	HLA-B	ppi	13
HLA-B	CD8A	ppi	13
HLA-B	VIPR1	ppi	13
HLA-B	LILRB1	ppi	13
HLA-B	LILRB2	ppi	13
LILRB1	HLA-G	ppi	13
PRB3	ALB	ppi	13
HLA-A	CD8A	ppi	13
HLA-G	KIR2DL4	ppi	13
HLA-G	CD8A	ppi	13
HLA-G	LILRB2	ppi	13
ALB	TFRC	ppi	13
ALB	FCGRT	ppi	13
TFRC	HFE	ppi	13
