PathwayIDs;PathwayNames;PathwayBackgroundNames;PathwaySizes;TargetSizes;IntersectionSize;BackgroundSizes;pValue;pAdjusted;Intersection
WP5175;Disorders in ketone body synthesis;WikiPathway_2022_08_11;5;52;0;12378;1.0;1.0;
WP5171;Leukotriene metabolic pathway;WikiPathway_2022_08_11;13;52;0;12378;1.0;1.0;
WP5169;Hemesynthesis defects and porphyrias;WikiPathway_2022_08_11;9;52;0;12378;1.0;1.0;
WP5166;Glyoxylate metabolism;WikiPathway_2022_08_11;11;52;0;12378;1.0;1.0;
WP5124;Alzheimer's disease;WikiPathway_2022_08_11;262;52;1;12378;0.6720195113347791;1.0;NRBF2
WP5120;Inclusion body myositis;WikiPathway_2022_08_11;11;52;0;12378;1.0;1.0;
WP5114;Nucleotide excision repair in xeroderma pigmentosum ;WikiPathway_2022_08_11;74;52;0;12378;1.0;1.0;
WP5112;Familial hyperlipidemia type 5;WikiPathway_2022_08_11;15;52;0;12378;1.0;1.0;
WP5111;Familial hyperlipidemia type 4;WikiPathway_2022_08_11;22;52;0;12378;1.0;1.0;
WP5110;Familial hyperlipidemia type 3;WikiPathway_2022_08_11;13;52;0;12378;1.0;1.0;
WP5109;Familial hyperlipidemia type 2;WikiPathway_2022_08_11;16;52;0;12378;1.0;1.0;
WP5173;Disorders of galactose metabolism ;WikiPathway_2022_08_11;13;52;0;12378;1.0;1.0;
WP4830;GDNF/RET signaling axis;WikiPathway_2022_08_11;23;52;0;12378;1.0;1.0;
WP4814;Somatic sex determination;WikiPathway_2022_08_11;14;52;0;12378;1.0;1.0;
WP5223;2q21.1 copy number variation syndrome;WikiPathway_2022_08_11;42;52;0;12378;1.0;1.0;
WP4298;Acute viral myocarditis;WikiPathway_2022_08_11;85;52;1;12378;0.3016672963813286;1.0;CXADR
WP4297;Thiamine metabolic pathways;WikiPathway_2022_08_11;9;52;0;12378;1.0;1.0;
WP4292;Methionine metabolism leading to sulfur amino acids and related disorders;WikiPathway_2022_08_11;11;52;0;12378;1.0;1.0;
WP4288;MTHFR deficiency;WikiPathway_2022_08_11;24;52;0;12378;1.0;1.0;
WP4271;Vitamin B12 disorders;WikiPathway_2022_08_11;13;52;0;12378;1.0;1.0;
WP4259;Disorders of folate metabolism and transport;WikiPathway_2022_08_11;13;52;0;12378;1.0;1.0;
WP4236;Krebs cycle disorders;WikiPathway_2022_08_11;7;52;0;12378;1.0;1.0;
WP4228;Vitamin B6-dependent and responsive disorders;WikiPathway_2022_08_11;4;52;0;12378;1.0;1.0;
WP4225;Pyrimidine metabolism and related diseases;WikiPathway_2022_08_11;17;52;0;12378;1.0;1.0;
WP4224;Purine metabolism and related disorders;WikiPathway_2022_08_11;22;52;0;12378;1.0;1.0;
WP4220;Neurotransmitter disorders;WikiPathway_2022_08_11;4;52;0;12378;1.0;1.0;
WP4157;GABA metabolism (aka GHB);WikiPathway_2022_08_11;6;52;0;12378;1.0;1.0;
WP4156;Biosynthesis and regeneration of tetrahydrobiopterin and catabolism of phenylalanine;WikiPathway_2022_08_11;2;52;0;12378;1.0;1.0;
WP4153;Degradation pathway of sphingolipids, including diseases;WikiPathway_2022_08_11;10;52;0;12378;1.0;1.0;
WP3998;Prader-Willi and Angelman syndrome;WikiPathway_2022_08_11;66;52;0;12378;1.0;1.0;
WP3995;Prion disease pathway;WikiPathway_2022_08_11;33;52;1;12378;0.12986364281931861;1.0;RXRA
WP3853;ERK pathway in Huntington's disease;WikiPathway_2022_08_11;15;52;0;12378;1.0;1.0;
WP3584;MECP2 and associated Rett syndrome;WikiPathway_2022_08_11;73;52;1;12378;0.26524510651291106;1.0;NCOR1
WP3569;Fanconi Anemia Pathway;WikiPathway_2022_08_11;39;52;0;12378;1.0;1.0;
WP2447;Amyotrophic lateral sclerosis (ALS);WikiPathway_2022_08_11;38;52;0;12378;1.0;1.0;
WP2371;Parkinson's disease pathway;WikiPathway_2022_08_11;47;52;0;12378;1.0;1.0;
WP4299;Lamin A-processing pathway;WikiPathway_2022_08_11;3;52;0;12378;1.0;1.0;
WP4320;Effect of progerin on genes involved in Hutchinson-Gilford progeria syndrome;WikiPathway_2022_08_11;37;52;0;12378;1.0;1.0;
WP4504;Cysteine and methionine catabolism;WikiPathway_2022_08_11;15;52;0;12378;1.0;1.0;
WP4506;Tyrosine metabolism;WikiPathway_2022_08_11;4;52;0;12378;1.0;1.0;
WP4804;Cholesterol biosynthesis with skeletal dysplasias;WikiPathway_2022_08_11;7;52;0;12378;1.0;1.0;
WP4803;Ciliopathies;WikiPathway_2022_08_11;184;52;0;12378;1.0;1.0;
WP4792;Purine metabolism;WikiPathway_2022_08_11;13;52;0;12378;1.0;1.0;
WP4688;Serine metabolism;WikiPathway_2022_08_11;8;52;0;12378;1.0;1.0;
WP4686;Leucine, isoleucine and valine metabolism;WikiPathway_2022_08_11;24;52;0;12378;1.0;1.0;
WP4673;Male infertility;WikiPathway_2022_08_11;145;52;0;12378;1.0;1.0;
WP4657;22q11.2 copy number variation syndrome;WikiPathway_2022_08_11;149;52;1;12378;0.4679703667519949;1.0;NCOR1
WP4656;Joubert syndrome;WikiPathway_2022_08_11;76;52;0;12378;1.0;1.0;
WP4595;Urea cycle and associated pathways;WikiPathway_2022_08_11;24;52;0;12378;1.0;1.0;
WP4577;Neurodegeneration with brain iron accumulation (NBIA) subtypes pathway;WikiPathway_2022_08_11;44;52;0;12378;1.0;1.0;
WP4823;Genes controlling nephrogenesis;WikiPathway_2022_08_11;44;52;0;12378;1.0;1.0;
WP4549;Fragile X syndrome;WikiPathway_2022_08_11;112;52;0;12378;1.0;1.0;
WP4541;Hippo-Merlin signaling dysregulation;WikiPathway_2022_08_11;120;52;0;12378;1.0;1.0;
WP4540;Hippo signaling regulation pathways;WikiPathway_2022_08_11;98;52;0;12378;1.0;1.0;
WP4535;Envelope proteins and their potential roles in EDMD physiopathology;WikiPathway_2022_08_11;46;52;0;12378;1.0;1.0;
WP4524;Alternative pathway of fetal androgen synthesis;WikiPathway_2022_08_11;11;52;0;12378;1.0;1.0;
WP4523;Classical pathway of steroidogenesis with glucocorticoid and mineralocorticoid metabolism;WikiPathway_2022_08_11;16;52;0;12378;1.0;1.0;
WP4522;Metabolic pathway of LDL, HDL and TG, including diseases;WikiPathway_2022_08_11;17;52;0;12378;1.0;1.0;
WP4521;Glycosylation and related congenital defects;WikiPathway_2022_08_11;25;52;0;12378;1.0;1.0;
WP4519;Cerebral organic acidurias, including diseases;WikiPathway_2022_08_11;8;52;0;12378;1.0;1.0;
WP4518;Gamma-glutamyl cycle for the biosynthesis and degradation of glutathione, including diseases;WikiPathway_2022_08_11;6;52;0;12378;1.0;1.0;
WP4507;Molybdenum cofactor (Moco) biosynthesis;WikiPathway_2022_08_11;7;52;0;12378;1.0;1.0;
WP4545;Oxysterols derived from cholesterol;WikiPathway_2022_08_11;46;52;1;12378;0.17634766174489167;1.0;NR1I2
WP5224;2q37 copy number variation syndrome;WikiPathway_2022_08_11;168;52;1;12378;0.5093772041051529;1.0;MAP4
