PathwayIDs;PathwayNames;PathwayBackgroundNames;PathwaySizes;TargetSizes;IntersectionSize;BackgroundSizes;pValue;pAdjusted;Intersection
WP4830;GDNF/RET signaling axis;WikiPathway_2022_08_24;23;1729;13;12399;2.103123067004755e-06;1.98840726334995e-05;BMP4 CTNNB1 EYA1 FOXC1 FOXC2 GATA3 GDNF GFRA1 HSPB11 LHX1 RET ROBO2 SOX17
WP4823;Genes controlling nephrogenesis;WikiPathway_2022_08_24;44;1729;18;12399;1.006214643581967e-05;8.720526911043713e-05;CTNNB1 CXCL12 CXCR4 EYA1 FGF8 FOXC1 FOXC2 GDNF ITGB1 KDR LHX1 NOTCH2 NPHS1 RET ROBO2 SHH VEGFA WT1
WP4541;Hippo-Merlin signaling dysregulation;WikiPathway_2022_08_24;120;1729;34;12399;2.7684750889391736e-05;0.0002214780071151339;CCND1 CD44 CDH1 CDH11 CDH2 CDH24 CSF1R CTNNB1 CUL4A EGFR FGFR3 FLT3 ITGA1 ITGA4 ITGA6 ITGA9 ITGAL ITGAM ITGAV ITGAX ITGB1 ITGB2 ITGB7 KDR KIT MET MYC NTRK1 NTRK2 PAK1 PAK3 PDGFRA PRKAR1A PTK2
WP4549;Fragile X syndrome;WikiPathway_2022_08_24;112;1729;32;12399;3.934563228000064e-05;0.00029228183979429045;AKT1 ALDH5A1 APP BDNF CAMK1 CDKN2A CLTB CNR1 CREB1 CYFIP2 DAG1 DLG4 DNM1 EEF1A1 EIF4E FYN GRIN1 HOXB8 ITPR1 MAP2K1 MAP2K2 MAPK1 MMP9 NF1 NTRK2 PIK3CB PPP3CA PRKAR1A PRKCA PTEN PTPN11 RPS6KB1
WP4871;Kisspeptin/kisspeptin receptor system in the ovary;WikiPathway_2022_08_24;39;1729;15;12399;0.00012752193414797326;0.0008841520767592814;AKT1 ARRB2 MAP2K1 MAP2K2 MAPK1 MAPK3 MMP9 NFKB1 PIK3CB PIK3CD PIK3CG PRKCA PRKCB PRKCD STAR
WP4673;Male infertility;WikiPathway_2022_08_24;145;1729;36;12399;0.0003156938258880816;0.0020520098682725303;ABCB1 AHR BCL2 BRCA2 CCNA1 CDK9 CLU CREBBP CYP1A1 CYP26B1 EP300 ERCC2 ESR1 FAS FASLG GPX1 H3-4 MMP2 MMP9 MTHFR NANOS1 NFE2L2 NQO1 PARP1 PEMT PIWIL4 PON2 PSAT1 REC8 SIRPA SLC16A7 SOD2 SOX5 THBS1 TNF UBD
WP3853;ERK pathway in Huntington's disease;WikiPathway_2022_08_24;15;1729;8;12399;0.0003625886035621177;0.00221818910414472;BDNF CASP3 CASP7 CREB1 EGF EGFR MAPK1 NTRK2
WP5102;Familial partial lipodystrophy;WikiPathway_2022_08_24;30;1729;12;12399;0.00039264572249921535;0.0022686197299954663;CEBPA FABP4 GATA2 GATA3 INS KLF9 LMNB1 LPL MGLL PPARA PPARG STAT5B
WP4288;MTHFR deficiency;WikiPathway_2022_08_24;24;1729;10;12399;0.0008205330474573141;0.0044913387860821405;CASP3 CASP9 CHKA CHPT1 DNMT1 DNMT3A DNMT3B GRIN1 MTHFR PEMT
WP5103;Progeria-associated lipodystrophy;WikiPathway_2022_08_24;22;1729;9;12399;0.0017469940064059441;0.009084368833310909;FBN1 INS LMNB1 PARP1 PPARG SMAD2 SMAD3 SMAD4 TGFB1
WP5269;Genetic causes of PSVD/INCPH;WikiPathway_2022_08_24;37;1729;12;12399;0.003294318828869834;0.0155249748138183;CDC42 CXXC5 CYBA CYBB ESR1 MAPK1 MAPK3 NCF1 NCF2 NFKB1 NOTCH1 SP1
WP5074;Kallmann syndrome;WikiPathway_2022_08_24;24;1729;9;12399;0.003537752738719639;0.0155249748138183;AKT1 ANOS1 ASCL1 FGF8 MAP2K2 MAPK1 OTX2 PLXND1 PTPN11
WP4844;Influence of laminopathies on Wnt signaling;WikiPathway_2022_08_24;37;1729;12;12399;0.003294318828869834;0.0155249748138183;APC CCND1 CEBPA CEBPB CEBPD CTNNB1 GSK3B HES1 PPARG RUNX2 SPP1 TCF7L2
WP4540;Hippo signaling regulation pathways;WikiPathway_2022_08_24;98;1729;24;12399;0.003582686495496531;0.0155249748138183;CDC42 CDH1 CDH11 CDH2 CDH24 CSF1R CTNNB1 EGFR FGFR3 FLT3 KDR KIT MET NTRK1 NTRK2 PDGFRA PRKAR1A PRKCA PRKCB PRKCD PRKCI SMAD2 SMAD3 TCF7L2
WP5110;Familial hyperlipidemia type 3;WikiPathway_2022_08_24;13;1729;6;12399;0.005194050955515239;0.021607251974943394;APOA2 APOE LPL PLTP SCARB1 VLDLR
WP4224;Purine metabolism and related disorders;WikiPathway_2022_08_24;22;1729;8;12399;0.007297595566893301;0.029190382267573204;ADA GART HPRT1 MAT2A PAICS PNP PPAT PRPS1
WP2371;Parkinson's disease pathway;WikiPathway_2022_08_24;47;1729;13;12399;0.010131736105077433;0.03902594647881678;APAF1 CASP3 CASP6 CASP7 CASP9 CCNE1 CCNE2 DDC MAPK14 TH UBA7 UBE2J1 UBE2L6
WP5120;Inclusion body myositis;WikiPathway_2022_08_24;11;1729;5;12399;0.011660850766583854;0.043311731418740035;APP BACE1 MAPT NFKB1 PSEN1
WP4949;16p11.2 proximal deletion syndrome;WikiPathway_2022_08_24;81;1729;19;12399;0.014235468423599212;0.0510513350363558;ALDOA BPTF CASP8 CORO1A ESR1 EZR IGFBP3 KIF22 MAP2K6 MAPK3 MAZ NFKB1 NR3C1 PCNA PPARG PTEN REL TBX6 TP53
WP5195;Disorders in ketolysis;WikiPathway_2022_08_24;5;1729;3;12399;0.02173535418648252;0.07431282594314274;ACAT2 HMGCS1 OXCT1
WP5222;2q13 copy number variation syndrome;WikiPathway_2022_08_24;68;1729;16;12399;0.0226103562463006;0.07431282594314274;BCL2L11 CKAP2L CSF2 GATA3 IL1A IL1B IL2 IL6 LGALS3 MAPK1 POLR1B POLR1C PTK2 SLC20A1 STAT1 TMEM87B
WP4522;Metabolic pathway of LDL, HDL and TG, including diseases;WikiPathway_2022_08_24;17;1729;6;12399;0.022865484905582385;0.07431282594314274;ABCA1 ANXA2 APOA2 APOE LPL SCARB1
WP4312;Rett syndrome causing genes;WikiPathway_2022_08_24;48;1729;12;12399;0.02896170365835785;0.09127324789300656;GABBR2 HIVEP2 IMPDH2 KDM5B MEF2C RHOBTB2 SCN2A SCN8A SMARCA2 TBL1X TCF4 TRRAP
WP5052;Nephrogenesis;WikiPathway_2022_08_24;18;1729;6;12399;0.030351245693938385;0.09283910447557624;ALDH1A2 BMP7 FGF8 JAG1 MEIS1 NOTCH2
WP5114;Nucleotide excision repair in xeroderma pigmentosum ;WikiPathway_2022_08_24;74;1729;16;12399;0.04647898527322661;0.13810898481187334;BRCA1 CCNH CUL4A ERCC2 ERCC8 GTF2H2 GTF2H3 H4C3 LIG1 PARP1 PCNA POLD4 POLE2 RFC2 RFC3 RFC5
WP4932;7q11.23 copy number variation syndrome;WikiPathway_2022_08_24;113;1729;22;12399;0.06322456049671449;0.17857632866403655;BECN1 CDKN1C CLASP2 CLIP2 CTNNB1 DDX21 EIF2A FAS FBN1 GAPDH LAT2 MAPK3 MYC NRG1 PCNA RB1 RFC2 RFC5 SNAP25 SQSTM1 UBE2L6 ULK1
WP4320;Effect of progerin on genes involved in Hutchinson-Gilford progeria syndrome;WikiPathway_2022_08_24;37;1729;9;12399;0.06353196308239763;0.17857632866403655;CBX1 CBX3 CBX5 E2F1 KDM1A MTA1 RB1 RBBP4 TP53
WP3998;Prader-Willi and Angelman syndrome;WikiPathway_2022_08_24;68;1729;14;12399;0.0840144935362741;0.2299344033624344;BDNF CCND1 CCND2 CDC6 CDK4 CDKN2A CDKN2B CDKN2C E2F1 INS MSX1 RB1 TP53 UBE3A
WP4545;Oxysterols derived from cholesterol;WikiPathway_2022_08_24;46;1729;10;12399;0.09866272789696842;0.23862613258801665;ACOT11 CYP27A1 CYP3A4 CYP7A1 DHCR7 ESR1 IL17D INSIG1 NR1I2 SLC27A2
WP4792;Purine metabolism;WikiPathway_2022_08_24;13;1729;4;12399;0.09549639988511262;0.23862613258801665;ADA HPRT1 PNP PRPS1
WP5171;Leukotriene metabolic pathway;WikiPathway_2022_08_24;13;1729;4;12399;0.09549639988511262;0.23862613258801665;ALOX5 ALOX5AP CYP4F3 GGT1
WP4220;Neurotransmitter disorders;WikiPathway_2022_08_24;4;1729;2;12399;0.09608486775295152;0.23862613258801665;DDC TH
WP4535;Envelope proteins and their potential roles in EDMD physiopathology;WikiPathway_2022_08_24;46;1729;10;12399;0.09866272789696842;0.23862613258801665;MAP2K1 MAP2K2 MAPK1 MAPK3 SMAD2 SMAD3 SMAD4 TGFB1 TGFB2 TGFB3
WP4814;Somatic sex determination;WikiPathway_2022_08_24;14;1729;4;12399;0.11957466943963989;0.27635034714938994;GATA4 PTGDS SOX9 WT1
WP5178;Disorders of fructose metabolism;WikiPathway_2022_08_24;14;1729;4;12399;0.11957466943963989;0.27635034714938994;ALDH1A1 FBP1 PGM1 TPI1
WP4842;Mammalian disorder of sexual development;WikiPathway_2022_08_24;25;1729;6;12399;0.12480347468828235;0.2821643775561166;CTNNB1 GATA4 PBX1 PTGDS SOX9 WT1
WP4657;22q11.2 copy number variation syndrome;WikiPathway_2022_08_24;149;1729;26;12399;0.13174474264506633;0.2915202815975936;ACTA2 ALDH1A2 BCL2 CBX5 CDC42 CDC45 CYP26A1 CYP26B1 CYP26C1 EGFR FGF10 FGF8 FOXA2 FOXC1 FOXC2 GLUD1 HES1 PAX3 PITX2 PLK1 SEPTIN11 SHH SREBF2 TBX1 TNPO1 TP53
WP5190;Creatine pathway;WikiPathway_2022_08_24;5;1729;2;12399;0.1456512101284612;0.3155776219449992;CKB SLC6A8
WP4906;3q29 copy number variation syndrome;WikiPathway_2022_08_24;75;1729;14;12399;0.1543306047923247;0.32755883466126057;ADAM10 AKT1 CASP7 FBXW7 HIF1A JUN MELTF MYC PIGM PXN SLC40A1 STAT5B TFRC TGFB1
WP5193;Cholesterol synthesis disorders;WikiPathway_2022_08_24;18;1729;4;12399;0.23580955956561966;0.47161911913123933;DHCR7 FDFT1 HMGCS1 MSMO1
WP5101;Congenital generalized lipodystrophy;WikiPathway_2022_08_24;18;1729;4;12399;0.23580955956561966;0.47161911913123933;FYN GPAT3 HIF1A INS
WP5108;Familial  hyperlipidemia type 1;WikiPathway_2022_08_24;18;1729;4;12399;0.23580955956561966;0.47161911913123933;ANGPTL4 APOA2 LPL PLTP
WP4259;Disorders of folate metabolism and transport;WikiPathway_2022_08_24;13;1729;3;12399;0.2682851870795872;0.5166973973384642;GART MTHFR TYMS
WP4947;Nitric oxide metabolism in cystic fibrosis;WikiPathway_2022_08_24;13;1729;3;12399;0.2682851870795872;0.5166973973384642;DDAH1 PRMT1 PRMT2
WP4688;Serine metabolism;WikiPathway_2022_08_24;8;1729;2;12399;0.30934506742680073;0.5849434002252232;PSAT1 TYMS
WP5112;Familial hyperlipidemia type 5;WikiPathway_2022_08_24;15;1729;3;12399;0.3495653882748164;0.6491928639389448;APOA2 LPL PLTP
WP5111;Familial hyperlipidemia type 4;WikiPathway_2022_08_24;22;1729;4;12399;0.3687180596818664;0.649943698422273;APOA2 FAS LPL PLTP
WP4297;Thiamine metabolic pathways;WikiPathway_2022_08_24;9;1729;2;12399;0.3637334364368187;0.649943698422273;SLC25A19 TKT
WP5030;Ethylmalonic encephalopathy;WikiPathway_2022_08_24;3;1729;1;12399;0.3627406028913303;0.649943698422273;SUOX
WP4523;Classical pathway of steroidogenesis with glucocorticoid and mineralocorticoid metabolism;WikiPathway_2022_08_24;16;1729;3;12399;0.39000436663240895;0.6649254775372218;CYP19A1 POR STAR
WP5109;Familial hyperlipidemia type 2;WikiPathway_2022_08_24;16;1729;3;12399;0.39000436663240895;0.6649254775372218;APOA2 LPL PLTP
WP4156;Biosynthesis and regeneration of tetrahydrobiopterin and catabolism of phenylalanine;WikiPathway_2022_08_24;10;1729;2;12399;0.41639171538117753;0.6881762323987547;DNAJC12 GCH1
WP4577;Neurodegeneration with brain iron accumulation (NBIA) subtypes pathway;WikiPathway_2022_08_24;44;1729;7;12399;0.41687598693386096;0.6881762323987547;ATG5 ATG7 BECN1 CP FTL ULK1 WIPI1
WP4225;Pyrimidine metabolism and related diseases;WikiPathway_2022_08_24;17;1729;3;12399;0.42977854480749583;0.6969125105539693;DHODH RRM2 TYMS
WP5200;Dravet syndrome;WikiPathway_2022_08_24;24;1729;4;12399;0.43557031909623084;0.6969125105539693;AKT1 NFKB1 SCN4B TNF
WP5189;Copper metabolism;WikiPathway_2022_08_24;4;1729;1;12399;0.4516258479397379;0.711652851298981;ATP7A
WP4524;Alternative pathway of fetal androgen synthesis;WikiPathway_2022_08_24;11;1729;2;12399;0.46674485751468486;0.7147571307061596;POR STAR
WP4942;15q13.3 copy number variation syndrome;WikiPathway_2022_08_24;32;1729;5;12399;0.4673412008463352;0.7147571307061596;CCL5 CREBBP FYN KAT2B KLF13
WP5224;2q37 copy number variation syndrome;WikiPathway_2022_08_24;168;1729;24;12399;0.4829696912237531;0.7279543172068162;ABCA1 ASCL1 CALCA CFLAR COPS8 CXCL12 CXCR4 CYTH1 EEF1A1 EGFR GABARAPL1 GMEB1 HES1 HJURP IL13RA1 IL1B JUN MAP1LC3B MEF2C NFKBIA SCLY TNF TP53 UBE2F
WP5202;Alstrom syndrome;WikiPathway_2022_08_24;33;1729;5;12399;0.49567051625504516;0.7364247670074956;ALMS1 HSPB11 IFT172 MYO5B TFDP2
WP5175;Disorders in ketone body synthesis;WikiPathway_2022_08_24;5;1729;1;12399;0.5281195073895284;0.7725295683361905;OXCT1
WP5176;Disorders of bile acid synthesis and biliary transport;WikiPathway_2022_08_24;20;1729;3;12399;0.5422563316205952;0.7725295683361905;CYP27A1 CYP7A1 SLC27A2
WP4971;Phosphoinositides metabolism;WikiPathway_2022_08_24;49;1729;7;12399;0.5349205416778616;0.7725295683361905;INPP5D MTMR6 PIK3CB PIK3CD PIK3CG PIKFYVE PTEN
WP5173;Disorders of galactose metabolism ;WikiPathway_2022_08_24;13;1729;2;12399;0.5591619262755358;0.7858491936845369;GYG1 PGM1
WP4518;Gamma-glutamyl cycle for the biosynthesis and degradation of glutathione, including diseases;WikiPathway_2022_08_24;6;1729;1;12399;0.5939482448341488;0.8127712824046247;GGT1
WP4157;GABA metabolism (aka GHB);WikiPathway_2022_08_24;6;1729;1;12399;0.5939482448341488;0.8127712824046247;ALDH5A1
WP4504;Cysteine and methionine catabolism;WikiPathway_2022_08_24;15;1729;2;12399;0.6395458793037678;0.8564837690204266;CBS SUOX
WP4507;Molybdenum cofactor (Moco) biosynthesis;WikiPathway_2022_08_24;7;1729;1;12399;0.6505982476212855;0.8564837690204266;SUOX
WP4804;Cholesterol biosynthesis with skeletal dysplasias;WikiPathway_2022_08_24;7;1729;1;12399;0.6505982476212855;0.8564837690204266;DHCR7
WP4595;Urea cycle and associated pathways;WikiPathway_2022_08_24;24;1729;3;12399;0.6700660884232916;0.8710859149502791;ASL ASS1 GLUD1
WP4950;16p11.2 distal deletion syndrome;WikiPathway_2022_08_24;33;1729;4;12399;0.694548256604229;0.8917656628004916;IFITM1 IL4 KDR PRMT1
WP5169;Hemesynthesis defects and porphyrias;WikiPathway_2022_08_24;9;1729;1;12399;0.7413006101255186;0.9401861396713895;ALAS1
WP4905;1q21.1 copy number variation syndrome;WikiPathway_2022_08_24;36;1729;4;12399;0.7591688028230804;0.9512476565494019;CTNNB1 F11R GJA1 OCLN
WP5104;Acquired partial lipodystrophy / Barraquer-Simons syndrome;WikiPathway_2022_08_24;10;1729;1;12399;0.7774015984283735;0.9624972171017958;LMNB1
WP5166;Glyoxylate metabolism;WikiPathway_2022_08_24;11;1729;1;12399;0.8084672725175333;0.9776813528119007;LDHA
WP4292;Methionine metabolism leading to sulfur amino acids and related disorders;WikiPathway_2022_08_24;11;1729;1;12399;0.8084672725175333;0.9776813528119007;CBS
WP4228;Vitamin B6-dependent and responsive disorders;WikiPathway_2022_08_24;4;1729;0;12399;1.0;1.0;
WP4519;Cerebral organic acidurias, including diseases;WikiPathway_2022_08_24;8;1729;0;12399;1.0;1.0;
WP5223;2q21.1 copy number variation syndrome;WikiPathway_2022_08_24;42;1729;1;12399;0.998197948516039;1.0;APC
WP4521;Glycosylation and related congenital defects;WikiPathway_2022_08_24;25;1729;0;12399;1.0;1.0;
WP5221;2q11.2 copy number variation syndrome;WikiPathway_2022_08_24;65;1729;5;12399;0.9589623820451263;1.0;CIAO1 ERBB2 IL6 MAPK1 MAPK3
WP4299;Lamin A-processing pathway;WikiPathway_2022_08_24;3;1729;0;12399;1.0;1.0;
WP4656;Joubert syndrome;WikiPathway_2022_08_24;76;1729;6;12399;0.9635726198009347;1.0;ANKS6 ARMC9 PARP1 RAB8A SHH TMEM237
WP4686;Leucine, isoleucine and valine metabolism;WikiPathway_2022_08_24;24;1729;2;12399;0.8672402828434608;1.0;BCAT1 BCAT2
WP5234;Bardet-Biedl syndrome;WikiPathway_2022_08_24;88;1729;4;12399;0.9989692451471159;1.0;CNGA1 IFT172 IFT57 USP9X
WP4153;Degradation pathway of sphingolipids, including diseases;WikiPathway_2022_08_24;15;1729;1;12399;0.8950288565576457;1.0;PSAP
WP4940;15q11.2 copy number variation syndrome;WikiPathway_2022_08_24;10;1729;0;12399;1.0;1.0;
WP5031;Biotin metabolism, including IMDs;WikiPathway_2022_08_24;9;1729;0;12399;1.0;1.0;
WP5037;Riboflavin and CoQ disorders;WikiPathway_2022_08_24;14;1729;0;12399;1.0;1.0;
WP4271;Vitamin B12 disorders;WikiPathway_2022_08_24;13;1729;0;12399;1.0;1.0;
WP3569;Fanconi Anemia Pathway;WikiPathway_2022_08_24;39;1729;1;12399;0.9971678425010773;1.0;USP1
WP4236;Krebs cycle disorders;WikiPathway_2022_08_24;7;1729;0;12399;1.0;1.0;
WP4803;Ciliopathies;WikiPathway_2022_08_24;184;1729;10;12399;0.9999454428486102;1.0;ALMS1 ANKS6 CEP78 CNGA1 IFT172 IFT57 KIZ PLK4 TMEM237 USP9X
WP4506;Tyrosine metabolism and related disorders;WikiPathway_2022_08_24;5;1729;0;12399;1.0;1.0;
